Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2011-03-04,112210,113680,110740,112700,1.32%,111328,115370,114129,113435,111230,110495,727735,932135,882343,942419,1901758,-1.65,47.65,97.05,23.84,60863611
2011-03-07,112700,113190,110740,111230,-1.30%,110642,115174,114154,114660,112455,111720,410613,858709,874600,924461,1896402,-2,45.5,95.78,18.83,60452998
2011-03-08,111230,113190,108290,109760,-1.32%,110838,114905,114154,112210,111598,109760,1191157,754426,910084,921281,1880660,-2.23,43.42,92.95,17.58,59261841
2011-03-09,109760,111230,105840,107310,-2.23%,110446,114390,114113,111475,110250,106575,1332389,864609,938121,930858,1850919,-2.61,40.2,92.02,15.85,57929452
2011-03-10,106820,107800,102900,105350,-1.83%,109270,113754,113998,109270,107922,103880,1581431,1048665,980485,935908,1822034,-2.95,37.83,91.88,14.57,56348021
2011-03-11,103390,105840,102900,103880,-1.40%,107506,113214,113860,106575,105350,101675,794529,1062024,983277,939193,1810948,-3.14,36.14,90.99,13.94,55553492
2011-03-14,104370,104860,98980,102900,-0.94%,105840,112676,113737,106330,104125,103390,1678293,1315560,1033057,951942,1795115,-3.4,35.04,89.74,13.18,53875199
2011-03-15,101920,103390,96138,99470,-3.33%,103782,111696,113566,103880,102410,98000,1628426,1403014,1039683,963331,1740834,-3.84,31.5,91.44,11.76,52246773
2011-03-16,100940,102900,99960,100450,0.99%,102410,110642,113394,101430,99617,94178,892938,1315123,1009930,963724,1749632,-4.38,33.53,91.93,8.43,53139711
2011-03-17,98000,98490,96726,97412,-3.02%,100822,109510,113131,101675,100940,98735,1448559,1288549,1028806,968229,1705821,-5.16,30.57,87.58,4.83,51691152
2011-03-18,97902,98490,97510,98490,1.11%,99744,108628,112886,97951,97510,96187,934141,1316471,1028322,967545,1716159,-5.84,32.79,87.39,3.39,52625293
2011-03-21,99960,101430,99470,99960,1.49%,99156,107820,112682,98980,98245,98000,916262,1164065,1017055,968579,1729835,-6.39,35.75,89.87,2.53,53541555
2011-03-22,101430,101920,99470,99470,-0.49%,99156,106889,112437,100940,100205,98980,769053,992191,1014849,965493,1726065,-6.98,35.2,90.62,0.6,52772502
2011-03-23,99960,103390,97608,102410,2.96%,99548,106178,112249,100695,100082,98245,1563422,1126287,1057078,981100,1772274,-7.18,40.91,95.43,0.59,54335924
2011-03-24,103880,104860,102900,102900,0.48%,100646,105590,112110,105791,101454,100009,927713,1022118,1065703,981873,1776713,-7.18,41.81,97.67,0.59,55263637
2011-03-25,104370,105350,102410,103880,0.95%,101724,105076,111988,103880,103390,101920,553484,945987,1064154,981300,1781984,-7.19,43.63,100,0.59,55817121
2011-03-28,103880,106820,103880,104370,0.47%,102606,104561,111857,104615,103880,101675,815905,925915,1066062,982120,1785833,-7.2,44.54,101.43,0.89,56633026
2011-03-29,105350,107800,103880,104370,0.00%,103586,104341,111735,107065,104860,104125,1290164,1030138,1044942,991325,1785833,-6.58,44.54,104.93,3.99,56633026
2011-03-30,105350,106820,104370,105840,1.41%,104272,104169,111637,106085,105105,102165,901012,897656,1050919,997700,1798523,-5.85,47.39,105.37,7.69,57534038
2011-03-31,106330,106820,101920,102900,-2.78%,104272,103753,111424,107555,105718,105105,1444853,1001084,1090104,1001326,1758388,-5.26,42.76,105.63,11.53,56089185
2011-04-01,103390,103880,102410,103390,0.48%,104174,103287,111188,104860,103635,99960,1178652,1126117,1112650,1005831,1764001,-4.92,43.72,104.98,14.66,57267837
2011-04-04,103390,103880,101920,102900,-0.47%,103880,102871,110975,104125,103268,102655,739741,1110884,1129106,1003807,1760495,-4.59,42.96,102.94,16.82,56528096
2011-04-05,102900,104860,102900,103880,0.95%,103782,102577,110812,103390,102900,101430,1016625,1056177,1120380,1007078,1770177,-4.03,45,104.43,20.31,57544721
2011-04-06,103390,103880,102410,102900,-0.94%,103194,102356,110649,105350,103880,103390,890115,1053997,1098266,1005775,1761780,-3.6,43.36,100.48,21.98,56654606
2011-04-07,102900,102900,99960,100940,-1.90%,102802,102136,110477,103390,103022,101920,1183199,1001666,1078354,1008172,1739243,-3.27,40.27,98.1,23.23,55471407
2011-04-08,100450,101430,99470,99960,-0.97%,102116,101940,110265,101920,101185,98980,1039485,973833,1090602,1011672,1729151,-2.98,38.81,96.23,24.44,54431922
2011-04-11,100450,103390,99470,101430,1.47%,101822,101866,110085,100695,100205,98735,1136496,1053184,1063512,1018363,1745864,-2.58,42.13,97.18,26.33,55568418
2011-04-12,100940,100940,98980,99470,-1.93%,100940,101866,109914,104370,101430,100450,776380,1005135,1020910,1012525,1730862,-2.37,39.14,95.31,27.39,54792038
2011-04-13,99470,100450,98490,100450,0.99%,100450,101866,109750,100205,99715,98245,706345,968381,1011580,1012475,1737821,-2.21,41.34,94.91,28.28,55498383
2011-04-14,99960,100450,98980,99960,-0.49%,100254,101994,109554,101430,99960,99470,882660,908273,983285,1014992,1733515,-1.7,40.57,97.14,31.51,54615723
2011-04-15,99470,101430,98000,98980,-0.98%,100058,102018,109317,100695,99838,99225,1067724,913921,989964,1017886,1723047,-1.23,39.03,95.73,35.13,53547999
2011-04-18,99960,100940,98490,98490,-0.50%,99470,101944,109097,100205,99348,96775,798449,846312,984074,1014447,1719094,-0.9,38.26,95.71,38.2,52749550
2011-04-19,98000,102900,97706,102900,4.48%,100156,102116,108844,99715,99102,97265,1472338,985503,1019238,1005138,1785020,-0.45,47.97,99.06,43.34,54221888
2011-04-20,104370,107800,103390,106820,3.81%,101430,102336,108656,105497,101602,100303,2625327,1369300,1072333,1032975,1885032,-0.02,54.66,103.81,49.71,56847215
2011-04-21,108780,109270,106330,106330,-0.46%,102704,102508,108435,109515,106208,105105,1542110,1501190,1103053,1033962,1877958,0.36,53.75,105.34,55.23,55305105
2011-04-22,106330,107310,103880,106820,0.46%,104272,102655,108207,107800,107065,104860,952525,1478150,1123005,1030617,1882348,0.7,54.55,106.86,59.17,56257630
2011-04-25,105840,106330,103880,104370,-2.29%,105448,102655,107954,108780,106208,105350,923328,1503126,1128376,1034538,1861171,0.77,49.98,102.9,59.93,55334302
2011-04-26,104370,104860,100940,102410,-1.88%,105350,102557,107684,105350,104738,102900,1276080,1463874,1127672,1025701,1837207,0.68,46.68,102.96,58.91,54058222
2011-04-27,102410,105350,101920,102900,0.48%,104566,102410,107431,103635,102655,99715,1005850,1139979,1132914,1029182,1842019,0.53,47.6,102.44,57.29,55064072
2011-04-28,106330,107310,104860,104860,1.90%,104272,102508,107243,105840,103268,102410,1552518,1142060,1138297,1040591,1871591,0.5,51.13,104.9,56.95,56616590
2011-04-29,104860,105350,99470,100940,-3.74%,103096,102386,107014,106085,105472,103635,1500456,1251646,1154388,1049794,1815499,0.36,44.76,101.98,55.17,55116134
2011-05-02,100940,102410,99960,102410,1.46%,102704,102361,106802,103145,101675,97265,766209,1220223,1155711,1053139,1826658,0.41,47.36,103.98,55.78,55882343
2011-05-03,102900,103880,101430,102410,0.00%,102704,102288,106590,103635,101798,101185,986287,1162264,1154194,1061553,1826658,0.17,47.36,99.52,52.52,55882343
2011-05-04,102900,103390,101920,103390,0.96%,102802,102312,106353,103145,102532,100695,507197,1062533,1135048,1057145,1831511,-0.02,49.13,96.79,49.66,56389540
2011-05-06,102900,106330,102410,104370,0.95%,102704,102484,106124,104125,103022,102655,1371464,1026323,1144461,1067767,1844511,-0.02,50.88,98.16,49.66,57761004
2011-05-09,105350,105840,103390,103880,-0.47%,103292,102680,105945,107310,104370,103390,687232,863678,1126849,1066909,1841285,0.02,49.97,97.25,50.35,57073772
2011-05-11,105350,112210,104860,111230,7.08%,105056,103170,105904,104860,104248,102410,3099117,1330259,1224980,1107183,2060562,0.5,60.99,106.57,56.95,60172889
2011-05-12,110740,113680,109270,111720,0.44%,106918,103782,105781,115395,109882,108045,2151061,1563214,1293714,1118102,2070038,1.19,61.58,109.09,65.62,62323950
2011-05-13,112700,116620,111720,113190,1.32%,108878,104419,105642,114905,111598,110495,1857920,1833359,1351293,1124268,2094484,1.96,63.35,110,74.12,64181870
2011-05-16,113190,113680,109760,111720,-1.30%,110348,105007,105504,117355,113680,112455,997306,1758527,1357025,1123039,2081532,2.44,60.41,106.54,78.65,63184564
2011-05-17,110740,111720,108780,110740,-0.88%,111720,105595,105414,112700,111720,108780,798851,1780851,1343581,1120623,2074525,3.13,58.5,109.71,84.66,62385713
2011-05-18,110250,111720,109270,109760,-0.88%,111426,106158,105308,112210,110495,109270,747242,1310476,1341021,1114050,2067912,3.71,56.61,107.18,89.74,61638471
2011-05-19,110250,114170,107310,107310,-2.23%,110544,106379,105128,110740,110128,108290,1416467,1163557,1338227,1124105,2036294,4,52.17,104.78,91.13,60222004
2011-05-20,107310,109270,104860,106330,-0.91%,109172,106354,104956,110740,109025,103880,958705,983714,1254896,1128102,2027539,3.95,50.5,102.84,91.04,59263299
2011-05-23,105840,105840,97804,100450,-5.53%,106918,106060,104720,107800,106698,103390,3396745,1463602,1347628,1172128,1839701,3.49,41.97,96.24,86.87,55866554
2011-05-24,98980,100450,98490,98980,-1.46%,104566,105668,104466,103145,101136,95109,1000898,1504011,1350047,1179069,1825053,2.91,40.18,95.28,81.44,54865656
2011-05-25,98980,99960,96040,96726,-2.28%,101959,105286,104167,99960,99225,98000,1656553,1685874,1386708,1193716,1787330,2.05,37.58,86.96,69.85,53209103
2011-05-26,96236,97804,94668,95746,-1.01%,99646,104953,103950,98343,97363,94423,2331282,1868837,1439468,1204027,1763710,1.13,36.5,85.7,59.79,50877821
2011-05-27,97216,97608,95550,96040,0.31%,97588,104610,103730,96775,95991,93639,1593408,1995777,1468846,1217560,1768603,0.18,37.07,84.85,51.42,52471229
2011-05-30,96824,97314,94668,95060,-1.02%,96510,104120,103460,96824,96310,94766,871837,1490796,1434812,1221071,1759706,-0.84,35.93,85.09,43.93,51599392
2011-05-31,94570,96236,93884,95256,0.21%,95766,103836,103170,96187,95526,93541,1498534,1590323,1434716,1233918,1762796,-1.67,36.35,86.02,38.98,53097926
2011-06-01,95844,97608,95550,96530,1.34%,95726,103542,102924,96922,95158,94570,1170819,1493176,1454946,1246588,1778455,-2.46,39.05,87.95,34.51,54268745
2011-06-02,95060,95256,91140,92316,-4.37%,95040,103037,102634,98098,96554,96040,2041765,1435273,1507720,1260765,1689322,-3.14,34.01,86.03,31.78,52226980
2011-06-03,91728,92806,89180,91238,-1.17%,94080,102430,102366,93786,92757,89670,1610464,1438684,1562884,1265399,1670516,-3.69,32.86,85.81,29.88,50616516
2011-06-07,89768,92316,89572,91434,0.21%,93355,101783,102134,92022,91116,88396,796336,1423584,1534127,1252314,1672227,-4.03,33.29,91.02,28.84,51412852
2011-06-08,90846,92022,88690,88984,-2.68%,92100,101038,101886,93247,91189,90503,1306161,1385109,1565074,1260841,1637228,-4.38,30.69,89.9,27.87,50106691
2011-06-09,89180,90258,88690,89964,1.10%,90787,99975,101670,90503,89670,87171,1092078,1369361,1464722,1251071,1649256,-5.04,32.91,93.01,24.6,51198769
2011-06-10,90062,90356,84476,85260,-5.23%,89376,98652,101433,90895,89719,89327,1858356,1332679,1450086,1254903,1552087,-6,28.32,89.05,20.04,49340413
2011-06-13,83888,85848,83496,84770,-0.57%,88082,97231,101172,87808,86338,81928,1138685,1238323,1414125,1258999,1545542,-7.05,27.9,88.27,15.07,48201728
2011-06-14,84084,84770,81046,81438,-3.93%,86083,95717,100906,86485,84721,84133,2710446,1621145,1499782,1280031,1439005,-8.07,25.17,85.67,11.46,45491282
2011-06-15,81340,82614,80066,81340,-0.12%,84554,94247,100620,83104,82173,79380,2082456,1776404,1563962,1299169,1436499,-9.24,25.09,85.39,6.84,43408826
2011-06-16,80066,80948,79576,79576,-2.17%,82477,92737,100280,82614,81340,80066,1047198,1767428,1578960,1301351,1413788,-10.43,23.73,82.44,3.38,42361628
2011-06-17,80556,81144,76832,78204,-1.72%,81066,91282,99926,80262,79919,78890,1804498,1756657,1598361,1318609,1382676,-11.41,22.72,84.71,1.22,40557130
2011-06-20,78204,78890,76734,77028,-1.50%,79517,89817,99503,79674,78596,75362,1224986,1773917,1611675,1312968,1364255,-12.31,21.87,84.43,0,39332144
2011-06-21,77714,80654,77714,80654,4.71%,79360,88827,99132,77959,77420,75803,1325381,1496904,1508107,1319596,1426646,-12.73,30.31,88.21,0,40657525
2011-06-22,81340,81732,78988,79772,-1.09%,79047,87867,98730,82124,79919,79184,1629515,1406316,1539538,1337530,1408826,-13.04,29.49,89.65,0,39028010
2011-06-23,78988,79576,78204,79282,-0.61%,78988,86995,98312,80752,80066,78008,903763,1377629,1501898,1338994,1403275,-12.98,29.03,88.13,0,38124247
2011-06-24,79576,81928,79380,80948,2.10%,79537,86255,97922,80115,79086,78743,1631917,1343112,1466930,1344690,1437568,-12.57,32.79,94.94,0,39756164
2011-06-27,81536,82222,80458,80654,-0.36%,80262,85485,97502,82712,80801,80164,1169247,1331965,1445722,1349161,1433321,-12.08,32.47,95.14,0,38586917
2011-06-28,81830,83202,80458,80458,-0.24%,80223,84755,97128,81438,80997,79674,1247868,1316462,1464524,1345878,1430288,-11.45,32.25,98.8,0,37339049
2011-06-29,81830,82026,80556,80654,0.24%,80399,84025,96749,81830,81144,79086,960081,1182575,1437601,1342235,1432627,-10.85,32.73,99.16,0,38299130
2011-06-30,81634,81928,80948,81242,0.73%,80791,83261,96388,81340,80972,79870,894267,1180676,1423773,1344810,1439147,-10.22,34.22,102.09,0.86,39193397
2011-07-01,82418,83790,82026,83202,2.41%,81242,82805,96043,81585,81340,80605,1377855,1129864,1390578,1350831,1472388,-9.29,38.98,106.39,3.64,40571252
2011-07-04,84378,85848,83986,84280,1.30%,81967,82457,95733,84378,83055,82614,1133401,1122694,1366725,1354885,1487073,-8.19,41.43,109.41,7.95,41704653
2011-07-05,84084,84084,81340,83300,-1.16%,82536,82050,95439,85064,84598,83202,1348870,1142895,1394351,1357647,1471388,-7.63,39.89,103.28,9.82,40355783
2011-07-06,82712,83300,81830,83300,0.00%,83065,81766,95161,83692,83006,80948,897893,1130457,1373938,1355287,1471388,-6.94,39.89,104.42,12.39,40355783
2011-07-07,81830,82418,81340,81830,-1.76%,83182,81360,94835,84035,82932,82565,1361507,1223905,1387410,1359037,1447362,-6.48,37.56,103.21,14.33,38994276
2011-07-08,82222,82320,81046,81340,-0.60%,82810,81164,94532,82369,81854,81291,991763,1146687,1344080,1362627,1441423,-5.9,36.8,100.48,15.57,38002513
2011-07-11,81242,81242,79870,80164,-1.45%,81987,80933,94194,81830,81512,80556,1012724,1122551,1337782,1367733,1426781,-5.33,35.01,99.39,16.8,36989789
2011-07-12,79184,79968,78106,78694,-1.83%,81066,80796,93840,80703,80360,79331,1297848,1112347,1267152,1374653,1402982,-4.67,32.9,97.81,18.39,35691941
2011-07-13,78988,79576,78302,79380,0.87%,80282,80698,93513,79331,78866,77469,879556,1108680,1207007,1371517,1410650,-3.96,34.83,98.42,20.45,36571497
2011-07-14,78596,78988,77322,78302,-1.36%,79576,80634,93177,80115,79160,78841,1340873,1104553,1221691,1380557,1392440,-3.15,33.24,96.38,23.36,35230624
2011-07-15,78106,80850,77910,80360,2.63%,79380,80742,92801,78645,78228,76979,937550,1093710,1178343,1371644,1417082,-2.49,38.87,96.58,26.37,36168174
2011-07-18,80556,80850,79380,79968,-0.49%,79341,80889,92354,82075,79870,79135,592968,1009759,1146742,1337771,1414189,-1.9,38.22,94.88,29.75,35575206
2011-07-19,79772,81144,79380,80556,0.74%,79713,80884,91924,80409,80042,78939,542296,858649,1107588,1321108,1418177,-1.42,39.81,96.71,33.19,36117502
2011-07-20,81634,82516,81634,82124,1.95%,80262,81002,91512,81732,80409,79968,1083870,899511,1080306,1323297,1439274,-0.93,43.87,98.59,37.54,37201372
2011-07-21,82124,82614,81144,82222,0.12%,81046,81149,91143,82761,82100,81879,528035,736944,1061519,1316709,1439904,-0.26,44.12,100.48,45.87,37729407
2011-07-22,83300,83300,81046,81634,-0.72%,81301,81183,90797,83153,82050,81683,751119,699658,1017480,1307959,1434532,0.02,42.91,100.36,50.42,36978288
2011-07-25,81340,81340,80164,80850,-0.96%,81477,81193,90430,82467,81904,80213,445757,670215,981305,1298624,1430251,0.32,41.33,100.86,55.96,36532531
2011-07-26,80654,81438,79968,80066,-0.97%,81379,81173,90016,81095,80801,79919,754426,712641,956633,1285323,1422936,0.47,39.77,101.74,58.57,35778105
2011-07-27,80164,83104,79478,82124,2.57%,81379,81247,89703,80752,80384,79282,1276008,751069,972429,1281582,1455734,0.68,45.45,103.46,61.91,37054113
2011-07-28,80850,81732,79478,79870,-2.74%,80909,81178,89327,84427,81708,80801,1209280,887318,988180,1288967,1422544,0.67,40.98,102,61.83,35844833
2011-07-29,79870,80360,78596,78792,-1.35%,80340,80958,88933,80801,80238,78547,842510,905596,961413,1286570,1411172,0.27,39.05,98.05,55.07,35002323
2011-08-01,79380,79870,78988,79282,0.62%,80027,80708,88532,79576,79135,77812,693485,955142,939417,1289675,1415485,-0.22,40.4,99.14,44.96,35695808
2011-08-02,78204,78694,77812,78302,-1.24%,79674,80458,88097,79576,79356,78694,774262,959109,910686,1279722,1405915,-0.53,38.59,97.2,38.02,34921546
2011-08-03,77028,77322,75558,75558,-3.50%,78361,80071,87625,78939,78278,78057,1295110,962929,930547,1289853,1360529,-1.15,34.08,92,25.89,33626436
2011-08-04,75950,76244,71148,71736,-5.06%,76734,79566,86967,76440,75999,74676,1911366,1103347,958040,1270057,1263845,-1.95,29.09,87.25,16,31715070
2011-08-05,66346,68894,65660,67522,-5.87%,74480,78875,86230,73990,72716,68894,1826768,1300198,999791,1264652,1156535,-2.84,24.85,82.71,11.71,29888302
2011-08-08,66444,68110,61348,64974,-3.77%,71618,78116,85427,69825,67400,66591,1616555,1484812,1029982,1260630,1095533,-3.79,22.74,80.36,9.33,28271747
2011-08-09,62720,63112,58408,59682,-8.14%,67894,77165,84559,66542,64852,59780,3094403,1948840,1119810,1295581,843500,-4.94,19.16,74.54,7.48,25177344
2011-08-10,63406,63406,60760,60760,1.81%,64935,76234,83726,61397,60221,56693,2432217,2176262,1197443,1322804,887432,-6.17,21.8,73.99,6.17,27609561
2011-08-11,58800,65072,58310,63700,4.84%,63328,75504,82959,62083,61422,59437,2057022,2205393,1233250,1344634,986965,-6.99,28.53,79.75,5.53,29666583
2011-08-12,65170,66346,63210,63504,-0.31%,62524,74661,82229,67767,62696,61005,1949446,2229929,1283845,1353517,980967,-7.78,28.36,80.6,5.04,27717137
2011-08-16,64190,65464,63406,63700,0.31%,62269,73848,81518,64925,64141,61789,2409959,2388609,1374695,1377704,988405,-8.5,28.81,80.35,4.66,30127096
2011-08-17,63504,63700,60368,60956,-4.31%,62524,72868,80860,64582,64068,62524,2300103,2229749,1462585,1359427,889324,-9.43,26.35,77.85,4.25,27826993
2011-08-18,61348,61446,57134,57232,-6.11%,61818,71623,80164,62328,61495,58996,1950072,2133320,1505895,1375246,770187,-10.55,23.48,75.75,3.85,25876921
2011-08-19,54096,56056,52528,53900,-5.82%,59858,70207,79450,59339,58261,55027,1996907,2121297,1579339,1380919,653929,-11.76,21.29,75.14,3.32,23880014
2011-08-22,53410,55174,53410,53508,-0.73%,57859,68801,78746,54978,54096,51450,1128240,1957056,1598195,1360868,645724,-12.77,21.05,79.25,2.97,22751774
2011-08-23,54194,55468,53704,54978,2.75%,56115,67507,78062,55223,53900,53459,966527,1668370,1624233,1350420,672277,-13.58,24.47,84.62,2.54,23718301
2011-08-24,55762,55860,53018,53900,-1.96%,54704,66199,77376,56105,54782,54341,1076632,1423676,1640344,1353833,651166,-14.21,23.68,90.31,1.89,22641669
2011-08-25,55664,56742,54586,54586,1.27%,54174,64822,76698,54880,54170,52038,1223404,1278342,1637713,1349248,666737,-14.97,25.31,89.84,0.68,23865073
2011-08-26,54194,56448,54096,56350,3.23%,54664,63646,76028,55664,55125,53508,918909,1062742,1623195,1345049,696432,-15.71,29.4,88.46,0,24783982
2011-08-29,57428,60564,56448,60270,6.96%,56017,62720,75494,57575,55811,55223,1462869,1129668,1654213,1335401,798197,-15.99,37.44,94.91,0,26246851
2011-08-30,61250,63308,61250,62720,4.07%,57565,61892,75019,62475,59388,58359,1351482,1206659,1687113,1331085,853135,-16.19,41.81,98.46,0,27598333
2011-08-31,62720,65366,61250,65268,4.06%,59839,61240,74583,64043,62500,61985,1428748,1277082,1719837,1341625,911178,-15.96,45.95,107.07,1.79,29027081
2011-09-01,65660,66542,62622,63602,-2.55%,61642,60642,74160,67375,64288,63259,1221924,1276786,1716178,1340221,879988,-15.33,43.8,111.13,4.43,27805157
2011-09-02,62720,63602,61740,61838,-2.77%,62740,60148,73691,65072,64092,61152,811246,1255254,1661172,1335540,857488,-14.33,41.62,114.73,7.81,26993911
2011-09-05,60368,60760,58800,58800,-4.91%,62446,59711,73250,62720,62254,60858,969375,1156555,1618302,1320724,809864,-13.21,38.17,109.89,10.41,26024536
2011-09-06,57428,60270,56742,57918,-1.50%,61485,59359,72803,59780,59290,57820,1049441,1096147,1589946,1319237,794123,-12.07,37.22,105.35,12.39,24975095
2011-09-07,59780,64288,59584,63210,9.14%,61074,59535,72499,60858,58212,57330,1075136,1025424,1488983,1291982,892358,-10.07,45.74,117.27,17.59,26050231
2011-09-08,63700,63798,61544,63700,0.78%,61093,59682,72205,66101,62573,61397,1186448,1018329,1426694,1277048,901556,-7.93,46.45,116.7,23.42,27236679
2011-09-09,62818,63308,60760,60760,-4.62%,60878,59535,71891,64827,63186,62573,868492,1029778,1367268,1274070,861471,-6.46,42.89,107.83,27.36,26368187
2011-09-14,59780,60368,58506,58506,-3.71%,60819,59285,71563,62034,61397,59486,802036,996311,1309898,1257362,831718,-5.48,40.39,97.07,29.56,25566151
2011-09-15,60662,61054,58506,59192,1.17%,61074,59060,71266,59437,58972,57575,546335,895689,1216716,1246051,838124,-4.58,41.49,94.38,31.85,26112486
2011-09-16,60368,61544,59878,61152,3.31%,60662,59070,70941,60123,59486,57575,699805,820623,1136701,1235625,861297,-3.54,44.56,93.69,34.8,26812291
2011-09-19,61152,62034,60662,60956,-0.32%,60113,59256,70627,62181,60932,60515,429766,669287,1060686,1215629,859919,-2.29,44.32,95.84,39.09,26382525
2011-09-20,60368,63896,59584,63210,3.70%,60603,59721,70359,61495,61152,60123,1099654,715519,1015823,1218894,900582,-0.71,47.81,102.22,46.15,27482179
2011-09-21,63308,64876,62622,63112,-0.16%,61524,60201,70062,65709,62475,61397,1044501,764012,1011636,1209104,898962,0.82,47.68,107.33,54.85,26437678
2011-09-22,60956,61642,59584,59780,-5.28%,61642,60442,69714,63994,63430,61740,1025062,859758,1014563,1206701,844844,1.82,43.22,103.21,61.67,25412616
2011-09-23,57134,58996,57036,57036,-4.59%,60819,60598,69324,60711,60196,58653,928037,905404,1007134,1201370,802246,1.79,39.97,90.23,61.41,24484579
2011-09-26,57820,59486,56644,57232,0.34%,60074,60731,68933,58016,57526,56056,1110731,1041597,1001500,1203881,806063,1.76,40.31,89.85,61.22,25595310
2011-09-27,58800,60074,58310,59192,3.42%,59270,60873,68566,58359,57648,55517,1008295,1023325,1005969,1205781,840593,2.25,43.66,97.42,65.25,26603605
2011-09-28,59290,61740,58506,60662,2.48%,58780,60892,68190,60515,59192,58751,1429126,1100250,1004282,1206636,876085,2.71,46.06,103.69,68.55,28032731
2011-09-29,60368,68404,60368,67424,11.15%,60309,61128,67909,62818,60392,59584,3595418,1614321,1116479,1247669,1276867,3.5,55.29,113.91,72.03,31628149
2011-09-30,66738,70658,66248,67522,0.15%,62406,61240,67646,71932,65905,63896,2547190,1938152,1172401,1267641,1280569,3.67,55.41,110.42,72.63,34175339
2011-10-04,63896,68502,63798,67816,0.44%,64523,61451,67388,71295,67988,66885,2023330,2120672,1212471,1286399,1289379,3.7,55.78,111.25,72.76,36198669
2011-10-05,69972,70854,68110,68110,0.43%,66307,61764,67159,70511,66983,65807,2843397,2487692,1314079,1311097,1301706,3.42,56.16,107.75,71.88,39042066
2011-10-06,72226,74480,71834,72422,6.33%,68659,62446,67011,69482,68796,66738,3913824,2984632,1461301,1359798,1549487,3.73,61.3,114.75,73.04,42955890
2011-10-07,73990,74480,70854,72520,0.14%,69678,63176,66883,74774,72790,72128,1708454,2607239,1494252,1371393,1551799,4.52,61.41,121.31,75.5,44664344
2011-10-10,72520,75068,72226,74382,2.57%,71050,63734,66812,73500,72594,69874,1314814,2360764,1506236,1371676,1585558,5.18,63.46,130.41,77.21,45979158
2011-10-11,75950,76146,71246,72520,-2.50%,71991,64175,66697,76146,74014,73304,2445385,2445175,1569183,1397773,1524343,5.67,60.08,126.71,78.37,43533773
2011-10-12,71344,72128,69874,72030,-0.68%,72775,64739,66593,74333,73108,69433,1292370,2134969,1590376,1396965,1515610,6.35,59.21,121.69,79.77,42241403
2011-10-13,72618,72716,70658,71540,-0.68%,72598,65390,66446,73206,71516,70952,1352523,1622709,1617901,1403881,1506410,7.39,58.31,117.93,82.37,40888880
2011-10-14,69384,72030,68894,71540,0.00%,72402,66008,66305,72128,71614,70070,1536409,1588300,1667405,1419605,1506410,7.98,58.31,106.1,84.97,40888880
2011-10-17,71540,72128,69874,70560,-1.37%,71638,66478,66139,73353,71001,70217,1265799,1578497,1695704,1431664,1489070,8.55,56.41,104.5,87.83,39623081
2011-10-18,68992,72128,68502,71442,1.25%,71422,67003,65961,71344,70780,69090,1614092,1412239,1754921,1440501,1509246,9.03,57.72,105.35,89.81,41237173
2011-10-19,72030,72324,70364,70854,-0.82%,71187,67385,65771,73598,70878,69972,997092,1353183,1749792,1448318,1501040,9.1,56.52,104.03,89.91,40240081
2011-10-20,70756,73402,68502,68502,-3.32%,70580,67654,65552,71589,71099,69629,2015466,1485772,1798341,1469391,1434136,8.34,51.97,94.59,87.09,38224615
2011-10-21,70364,74480,69384,73696,7.58%,71011,68350,65433,70952,69727,66052,2265549,1631600,1860365,1499721,1605916,8.19,59.56,101.62,87.03,40490164
2011-10-24,73794,75754,72324,75460,2.39%,71991,69271,65356,76636,72814,71540,1509121,1680264,1889419,1512299,1642038,8.69,61.73,101.45,91.12,41999285
2011-10-25,74970,75852,73500,74284,-1.56%,72559,70124,65226,77322,74750,73892,923873,1542220,1880076,1506430,1627640,9.27,59.48,102.43,95.78,41075412
2011-10-26,73500,76832,73304,75950,2.24%,73578,70962,65160,75068,74480,72716,1654592,1673720,1912391,1513852,1664749,9.61,61.57,105.44,97.04,42730004
2011-10-27,75950,78988,75852,77420,1.94%,75362,71800,65137,78155,75509,74627,1709262,1612479,1926398,1528298,1697831,9.8,63.33,108.22,97.12,44439266
2011-10-28,78302,78400,74970,75460,-2.53%,75715,72202,65074,79772,77420,76636,1391759,1437721,1816215,1539936,1662597,9.38,59.5,105.48,97.02,43047507
2011-10-31,74774,76244,72912,73206,-2.99%,75264,72486,64989,76930,76072,73500,956978,1327293,1736704,1542981,1634012,9.04,55.42,103.75,96.94,42090529
2011-11-01,72520,73990,70854,71442,-2.41%,74696,72667,64920,74725,73892,71393,1121244,1366767,1691600,1540083,1606994,8.45,52.45,100,96.76,40969285
2011-11-02,69580,70364,68894,69972,-2.06%,73500,72760,64891,72716,71932,69580,985763,1233001,1598718,1524656,1586711,7.98,50.09,98.76,95.9,39983522
2011-11-03,67424,68600,59584,60368,-13.73%,70090,72157,64771,70903,69800,69433,8674768,2626102,1836766,1638790,396056,6.66,38.23,88.13,88.84,31308754
2011-11-04,58800,62034,57624,59878,-0.81%,66973,71525,64687,64484,62230,55468,6382407,3624232,2070463,1718220,344251,4.65,37.75,81.25,77.14,24926347
