,Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2057,2011-03-07,112700,113190,110740,111230,-1.30%,110642.0,115174.0,114154.0,114660.0,112455.0,111720.0,410613,858709.0,874600.0,924461.0,1896402.0,-2.0,45.5,95.78,18.83,60452998.0
2058,2011-03-08,111230,113190,108290,109760,-1.32%,110838.0,114905.0,114154.0,112210.0,111598.0,109760.0,1191157,754426.0,910084.0,921281.0,1880660.0,-2.23,43.42,92.95,17.58,59261841.0
2059,2011-03-09,109760,111230,105840,107310,-2.23%,110446.0,114390.0,114113.0,111475.0,110250.0,106575.0,1332389,864609.0,938121.0,930858.0,1850919.0,-2.61,40.2,92.02,15.85,57929452.0
2060,2011-03-10,106820,107800,102900,105350,-1.83%,109270.0,113754.0,113998.0,109270.0,107922.0,103880.0,1581431,1048665.0,980485.0,935908.0,1822034.0,-2.95,37.83,91.88,14.57,56348021.0
2061,2011-03-11,103390,105840,102900,103880,-1.40%,107506.0,113214.0,113860.0,106575.0,105350.0,101675.0,794529,1062024.0,983277.0,939193.0,1810948.0,-3.14,36.14,90.99,13.94,55553492.0
2062,2011-03-14,104370,104860,98980,102900,-0.94%,105840.0,112676.0,113737.0,106330.0,104125.0,103390.0,1678293,1315560.0,1033057.0,951942.0,1795115.0,-3.4,35.04,89.74,13.18,53875199.0
2063,2011-03-15,101920,103390,96138,99470,-3.33%,103782.0,111696.0,113566.0,103880.0,102410.0,98000.0,1628426,1403014.0,1039683.0,963331.0,1740834.0,-3.84,31.5,91.44,11.76,52246773.0
2064,2011-03-16,100940,102900,99960,100450,0.99%,102410.0,110642.0,113394.0,101430.0,99617.0,94178.0,892938,1315123.0,1009930.0,963724.0,1749632.0,-4.38,33.53,91.93,8.43,53139711.0
2065,2011-03-17,98000,98490,96726,97412,-3.02%,100822.0,109510.0,113131.0,101675.0,100940.0,98735.0,1448559,1288549.0,1028806.0,968229.0,1705821.0,-5.16,30.57,87.58,4.83,51691152.0
2066,2011-03-18,97902,98490,97510,98490,1.11%,99744.0,108628.0,112886.0,97951.0,97510.0,96187.0,934141,1316471.0,1028322.0,967545.0,1716159.0,-5.84,32.79,87.39,3.39,52625293.0
2067,2011-03-21,99960,101430,99470,99960,1.49%,99156.0,107820.0,112682.0,98980.0,98245.0,98000.0,916262,1164065.0,1017055.0,968579.0,1729835.0,-6.39,35.75,89.87,2.53,53541555.0
2068,2011-03-22,101430,101920,99470,99470,-0.49%,99156.0,106889.0,112437.0,100940.0,100205.0,98980.0,769053,992191.0,1014849.0,965493.0,1726065.0,-6.98,35.2,90.62,0.6,52772502.0
2069,2011-03-23,99960,103390,97608,102410,2.96%,99548.0,106178.0,112249.0,100695.0,100082.0,98245.0,1563422,1126287.0,1057078.0,981100.0,1772274.0,-7.18,40.91,95.43,0.59,54335924.0
2070,2011-03-24,103880,104860,102900,102900,0.48%,100646.0,105590.0,112110.0,105791.0,101454.0,100009.0,927713,1022118.0,1065703.0,981873.0,1776713.0,-7.18,41.81,97.67,0.59,55263637.0
2071,2011-03-25,104370,105350,102410,103880,0.95%,101724.0,105076.0,111988.0,103880.0,103390.0,101920.0,553484,945987.0,1064154.0,981300.0,1781984.0,-7.19,43.63,100.0,0.59,55817121.0
2072,2011-03-28,103880,106820,103880,104370,0.47%,102606.0,104561.0,111857.0,104615.0,103880.0,101675.0,815905,925915.0,1066062.0,982120.0,1785833.0,-7.2,44.54,101.43,0.89,56633026.0
2073,2011-03-29,105350,107800,103880,104370,0.00%,103586.0,104341.0,111735.0,107065.0,104860.0,104125.0,1290164,1030138.0,1044942.0,991325.0,1785833.0,-6.58,44.54,104.93,3.99,56633026.0
2074,2011-03-30,105350,106820,104370,105840,1.41%,104272.0,104169.0,111637.0,106085.0,105105.0,102165.0,901012,897656.0,1050919.0,997700.0,1798523.0,-5.85,47.39,105.37,7.69,57534038.0
2075,2011-03-31,106330,106820,101920,102900,-2.78%,104272.0,103753.0,111424.0,107555.0,105718.0,105105.0,1444853,1001084.0,1090104.0,1001326.0,1758388.0,-5.26,42.76,105.63,11.53,56089185.0
2076,2011-04-01,103390,103880,102410,103390,0.48%,104174.0,103287.0,111188.0,104860.0,103635.0,99960.0,1178652,1126117.0,1112650.0,1005831.0,1764001.0,-4.92,43.72,104.98,14.66,57267837.0
2077,2011-04-04,103390,103880,101920,102900,-0.47%,103880.0,102871.0,110975.0,104125.0,103268.0,102655.0,739741,1110884.0,1129106.0,1003807.0,1760495.0,-4.59,42.96,102.94,16.82,56528096.0
2078,2011-04-05,102900,104860,102900,103880,0.95%,103782.0,102577.0,110812.0,103390.0,102900.0,101430.0,1016625,1056177.0,1120380.0,1007078.0,1770177.0,-4.03,45.0,104.43,20.31,57544721.0
2079,2011-04-06,103390,103880,102410,102900,-0.94%,103194.0,102356.0,110649.0,105350.0,103880.0,103390.0,890115,1053997.0,1098266.0,1005775.0,1761780.0,-3.6,43.36,100.48,21.98,56654606.0
2080,2011-04-07,102900,102900,99960,100940,-1.90%,102802.0,102136.0,110477.0,103390.0,103022.0,101920.0,1183199,1001666.0,1078354.0,1008172.0,1739243.0,-3.27,40.27,98.1,23.23,55471407.0
2081,2011-04-08,100450,101430,99470,99960,-0.97%,102116.0,101940.0,110265.0,101920.0,101185.0,98980.0,1039485,973833.0,1090602.0,1011672.0,1729151.0,-2.98,38.81,96.23,24.44,54431922.0
2082,2011-04-11,100450,103390,99470,101430,1.47%,101822.0,101866.0,110085.0,100695.0,100205.0,98735.0,1136496,1053184.0,1063512.0,1018363.0,1745864.0,-2.58,42.13,97.18,26.33,55568418.0
2083,2011-04-12,100940,100940,98980,99470,-1.93%,100940.0,101866.0,109914.0,104370.0,101430.0,100450.0,776380,1005135.0,1020910.0,1012525.0,1730862.0,-2.37,39.14,95.31,27.39,54792038.0
2084,2011-04-13,99470,100450,98490,100450,0.99%,100450.0,101866.0,109750.0,100205.0,99715.0,98245.0,706345,968381.0,1011580.0,1012475.0,1737821.0,-2.21,41.34,94.91,28.28,55498383.0
2085,2011-04-14,99960,100450,98980,99960,-0.49%,100254.0,101994.0,109554.0,101430.0,99960.0,99470.0,882660,908273.0,983285.0,1014992.0,1733515.0,-1.7,40.57,97.14,31.51,54615723.0
2086,2011-04-15,99470,101430,98000,98980,-0.98%,100058.0,102018.0,109317.0,100695.0,99838.0,99225.0,1067724,913921.0,989964.0,1017886.0,1723047.0,-1.23,39.03,95.73,35.13,53547999.0
2087,2011-04-18,99960,100940,98490,98490,-0.50%,99470.0,101944.0,109097.0,100205.0,99348.0,96775.0,798449,846312.0,984074.0,1014447.0,1719094.0,-0.9,38.26,95.71,38.2,52749550.0
2088,2011-04-19,98000,102900,97706,102900,4.48%,100156.0,102116.0,108844.0,99715.0,99102.0,97265.0,1472338,985503.0,1019238.0,1005138.0,1785020.0,-0.45,47.97,99.06,43.34,54221888.0
2089,2011-04-20,104370,107800,103390,106820,3.81%,101430.0,102336.0,108656.0,105497.0,101602.0,100303.0,2625327,1369300.0,1072333.0,1032975.0,1885032.0,-0.02,54.66,103.81,49.71,56847215.0
2090,2011-04-21,108780,109270,106330,106330,-0.46%,102704.0,102508.0,108435.0,109515.0,106208.0,105105.0,1542110,1501190.0,1103053.0,1033962.0,1877958.0,0.36,53.75,105.34,55.23,55305105.0
2091,2011-04-22,106330,107310,103880,106820,0.46%,104272.0,102655.0,108207.0,107800.0,107065.0,104860.0,952525,1478150.0,1123005.0,1030617.0,1882348.0,0.7,54.55,106.86,59.17,56257630.0
2092,2011-04-25,105840,106330,103880,104370,-2.29%,105448.0,102655.0,107954.0,108780.0,106208.0,105350.0,923328,1503126.0,1128376.0,1034538.0,1861171.0,0.77,49.98,102.9,59.93,55334302.0
2093,2011-04-26,104370,104860,100940,102410,-1.88%,105350.0,102557.0,107684.0,105350.0,104738.0,102900.0,1276080,1463874.0,1127672.0,1025701.0,1837207.0,0.68,46.68,102.96,58.91,54058222.0
2094,2011-04-27,102410,105350,101920,102900,0.48%,104566.0,102410.0,107431.0,103635.0,102655.0,99715.0,1005850,1139979.0,1132914.0,1029182.0,1842019.0,0.53,47.6,102.44,57.29,55064072.0
2095,2011-04-28,106330,107310,104860,104860,1.90%,104272.0,102508.0,107243.0,105840.0,103268.0,102410.0,1552518,1142060.0,1138297.0,1040591.0,1871591.0,0.5,51.13,104.9,56.95,56616590.0
2096,2011-04-29,104860,105350,99470,100940,-3.74%,103096.0,102386.0,107014.0,106085.0,105472.0,103635.0,1500456,1251646.0,1154388.0,1049794.0,1815499.0,0.36,44.76,101.98,55.17,55116134.0
2097,2011-05-02,100940,102410,99960,102410,1.46%,102704.0,102361.0,106802.0,103145.0,101675.0,97265.0,766209,1220223.0,1155711.0,1053139.0,1826658.0,0.41,47.36,103.98,55.78,55882343.0
2098,2011-05-03,102900,103880,101430,102410,0.00%,102704.0,102288.0,106590.0,103635.0,101798.0,101185.0,986287,1162264.0,1154194.0,1061553.0,1826658.0,0.17,47.36,99.52,52.52,55882343.0
2099,2011-05-04,102900,103390,101920,103390,0.96%,102802.0,102312.0,106353.0,103145.0,102532.0,100695.0,507197,1062533.0,1135048.0,1057145.0,1831511.0,-0.02,49.13,96.79,49.66,56389540.0
2100,2011-05-06,102900,106330,102410,104370,0.95%,102704.0,102484.0,106124.0,104125.0,103022.0,102655.0,1371464,1026323.0,1144461.0,1067767.0,1844511.0,-0.02,50.88,98.16,49.66,57761004.0
2101,2011-05-09,105350,105840,103390,103880,-0.47%,103292.0,102680.0,105945.0,107310.0,104370.0,103390.0,687232,863678.0,1126849.0,1066909.0,1841285.0,0.02,49.97,97.25,50.35,57073772.0
2102,2011-05-11,105350,112210,104860,111230,7.08%,105056.0,103170.0,105904.0,104860.0,104248.0,102410.0,3099117,1330259.0,1224980.0,1107183.0,2060562.0,0.5,60.99,106.57,56.95,60172889.0
2103,2011-05-12,110740,113680,109270,111720,0.44%,106918.0,103782.0,105781.0,115395.0,109882.0,108045.0,2151061,1563214.0,1293714.0,1118102.0,2070038.0,1.19,61.58,109.09,65.62,62323950.0
2104,2011-05-13,112700,116620,111720,113190,1.32%,108878.0,104419.0,105642.0,114905.0,111598.0,110495.0,1857920,1833359.0,1351293.0,1124268.0,2094484.0,1.96,63.35,110.0,74.12,64181870.0
2105,2011-05-16,113190,113680,109760,111720,-1.30%,110348.0,105007.0,105504.0,117355.0,113680.0,112455.0,997306,1758527.0,1357025.0,1123039.0,2081532.0,2.44,60.41,106.54,78.65,63184564.0
2106,2011-05-17,110740,111720,108780,110740,-0.88%,111720.0,105595.0,105414.0,112700.0,111720.0,108780.0,798851,1780851.0,1343581.0,1120623.0,2074525.0,3.13,58.5,109.71,84.66,62385713.0
2107,2011-05-18,110250,111720,109270,109760,-0.88%,111426.0,106158.0,105308.0,112210.0,110495.0,109270.0,747242,1310476.0,1341021.0,1114050.0,2067912.0,3.71,56.61,107.18,89.74,61638471.0
2108,2011-05-19,110250,114170,107310,107310,-2.23%,110544.0,106379.0,105128.0,110740.0,110128.0,108290.0,1416467,1163557.0,1338227.0,1124105.0,2036294.0,4.0,52.17,104.78,91.13,60222004.0
2109,2011-05-20,107310,109270,104860,106330,-0.91%,109172.0,106354.0,104956.0,110740.0,109025.0,103880.0,958705,983714.0,1254896.0,1128102.0,2027539.0,3.95,50.5,102.84,91.04,59263299.0
2110,2011-05-23,105840,105840,97804,100450,-5.53%,106918.0,106060.0,104720.0,107800.0,106698.0,103390.0,3396745,1463602.0,1347628.0,1172128.0,1839701.0,3.49,41.97,96.24,86.87,55866554.0
2111,2011-05-24,98980,100450,98490,98980,-1.46%,104566.0,105668.0,104466.0,103145.0,101136.0,95109.0,1000898,1504011.0,1350047.0,1179069.0,1825053.0,2.91,40.18,95.28,81.44,54865656.0
2112,2011-05-25,98980,99960,96040,96726,-2.28%,101959.0,105286.0,104167.0,99960.0,99225.0,98000.0,1656553,1685874.0,1386708.0,1193716.0,1787330.0,2.05,37.58,86.96,69.85,53209103.0
2113,2011-05-26,96236,97804,94668,95746,-1.01%,99646.0,104953.0,103950.0,98343.0,97363.0,94423.0,2331282,1868837.0,1439468.0,1204027.0,1763710.0,1.13,36.5,85.7,59.79,50877821.0
2114,2011-05-27,97216,97608,95550,96040,0.31%,97588.0,104610.0,103730.0,96775.0,95991.0,93639.0,1593408,1995777.0,1468846.0,1217560.0,1768603.0,0.18,37.07,84.85,51.42,52471229.0
2115,2011-05-30,96824,97314,94668,95060,-1.02%,96510.0,104120.0,103460.0,96824.0,96310.0,94766.0,871837,1490796.0,1434812.0,1221071.0,1759706.0,-0.84,35.93,85.09,43.93,51599392.0
2116,2011-05-31,94570,96236,93884,95256,0.21%,95766.0,103836.0,103170.0,96187.0,95526.0,93541.0,1498534,1590323.0,1434716.0,1233918.0,1762796.0,-1.67,36.35,86.02,38.98,53097926.0
2117,2011-06-01,95844,97608,95550,96530,1.34%,95726.0,103542.0,102924.0,96922.0,95158.0,94570.0,1170819,1493176.0,1454946.0,1246588.0,1778455.0,-2.46,39.05,87.95,34.51,54268745.0
2118,2011-06-02,95060,95256,91140,92316,-4.37%,95040.0,103037.0,102634.0,98098.0,96554.0,96040.0,2041765,1435273.0,1507720.0,1260765.0,1689322.0,-3.14,34.01,86.03,31.78,52226980.0
2119,2011-06-03,91728,92806,89180,91238,-1.17%,94080.0,102430.0,102366.0,93786.0,92757.0,89670.0,1610464,1438684.0,1562884.0,1265399.0,1670516.0,-3.69,32.86,85.81,29.88,50616516.0
2120,2011-06-07,89768,92316,89572,91434,0.21%,93355.0,101783.0,102134.0,92022.0,91116.0,88396.0,796336,1423584.0,1534127.0,1252314.0,1672227.0,-4.03,33.29,91.02,28.84,51412852.0
2121,2011-06-08,90846,92022,88690,88984,-2.68%,92100.0,101038.0,101886.0,93247.0,91189.0,90503.0,1306161,1385109.0,1565074.0,1260841.0,1637228.0,-4.38,30.69,89.9,27.87,50106691.0
2122,2011-06-09,89180,90258,88690,89964,1.10%,90787.0,99975.0,101670.0,90503.0,89670.0,87171.0,1092078,1369361.0,1464722.0,1251071.0,1649256.0,-5.04,32.91,93.01,24.6,51198769.0
2123,2011-06-10,90062,90356,84476,85260,-5.23%,89376.0,98652.0,101433.0,90895.0,89719.0,89327.0,1858356,1332679.0,1450086.0,1254903.0,1552087.0,-6.0,28.32,89.05,20.04,49340413.0
2124,2011-06-13,83888,85848,83496,84770,-0.57%,88082.0,97231.0,101172.0,87808.0,86338.0,81928.0,1138685,1238323.0,1414125.0,1258999.0,1545542.0,-7.05,27.9,88.27,15.07,48201728.0
2125,2011-06-14,84084,84770,81046,81438,-3.93%,86083.0,95717.0,100906.0,86485.0,84721.0,84133.0,2710446,1621145.0,1499782.0,1280031.0,1439005.0,-8.07,25.17,85.67,11.46,45491282.0
2126,2011-06-15,81340,82614,80066,81340,-0.12%,84554.0,94247.0,100620.0,83104.0,82173.0,79380.0,2082456,1776404.0,1563962.0,1299169.0,1436499.0,-9.24,25.09,85.39,6.84,43408826.0
2127,2011-06-16,80066,80948,79576,79576,-2.17%,82477.0,92737.0,100280.0,82614.0,81340.0,80066.0,1047198,1767428.0,1578960.0,1301351.0,1413788.0,-10.43,23.73,82.44,3.38,42361628.0
2128,2011-06-17,80556,81144,76832,78204,-1.72%,81066.0,91282.0,99926.0,80262.0,79919.0,78890.0,1804498,1756657.0,1598361.0,1318609.0,1382676.0,-11.41,22.72,84.71,1.22,40557130.0
2129,2011-06-30,81634,81928,80948,81242,0.73%,80791.0,83261.0,96388.0,81340.0,80972.0,79870.0,894267,1180676.0,1423773.0,1344810.0,1439147.0,-10.22,34.22,102.09,0.86,39193397.0
2130,2011-07-01,82418,83790,82026,83202,2.41%,81242.0,82805.0,96043.0,81585.0,81340.0,80605.0,1377855,1129864.0,1390578.0,1350831.0,1472388.0,-9.29,38.98,106.39,3.64,40571252.0
2131,2011-07-04,84378,85848,83986,84280,1.30%,81967.0,82457.0,95733.0,84378.0,83055.0,82614.0,1133401,1122694.0,1366725.0,1354885.0,1487073.0,-8.19,41.43,109.41,7.95,41704653.0
2132,2011-07-05,84084,84084,81340,83300,-1.16%,82536.0,82050.0,95439.0,85064.0,84598.0,83202.0,1348870,1142895.0,1394351.0,1357647.0,1471388.0,-7.63,39.89,103.28,9.82,40355783.0
2133,2011-07-06,82712,83300,81830,83300,0.00%,83065.0,81766.0,95161.0,83692.0,83006.0,80948.0,897893,1130457.0,1373938.0,1355287.0,1471388.0,-6.94,39.89,104.42,12.39,40355783.0
2134,2011-07-07,81830,82418,81340,81830,-1.76%,83182.0,81360.0,94835.0,84035.0,82932.0,82565.0,1361507,1223905.0,1387410.0,1359037.0,1447362.0,-6.48,37.56,103.21,14.33,38994276.0
2135,2011-07-08,82222,82320,81046,81340,-0.60%,82810.0,81164.0,94532.0,82369.0,81854.0,81291.0,991763,1146687.0,1344080.0,1362627.0,1441423.0,-5.9,36.8,100.48,15.57,38002513.0
2136,2011-07-11,81242,81242,79870,80164,-1.45%,81987.0,80933.0,94194.0,81830.0,81512.0,80556.0,1012724,1122551.0,1337782.0,1367733.0,1426781.0,-5.33,35.01,99.39,16.8,36989789.0
2137,2011-07-12,79184,79968,78106,78694,-1.83%,81066.0,80796.0,93840.0,80703.0,80360.0,79331.0,1297848,1112347.0,1267152.0,1374653.0,1402982.0,-4.67,32.9,97.81,18.39,35691941.0
2138,2011-07-13,78988,79576,78302,79380,0.87%,80282.0,80698.0,93513.0,79331.0,78866.0,77469.0,879556,1108680.0,1207007.0,1371517.0,1410650.0,-3.96,34.83,98.42,20.45,36571497.0
2139,2011-07-14,78596,78988,77322,78302,-1.36%,79576.0,80634.0,93177.0,80115.0,79160.0,78841.0,1340873,1104553.0,1221691.0,1380557.0,1392440.0,-3.15,33.24,96.38,23.36,35230624.0
2140,2011-07-15,78106,80850,77910,80360,2.63%,79380.0,80742.0,92801.0,78645.0,78228.0,76979.0,937550,1093710.0,1178343.0,1371644.0,1417082.0,-2.49,38.87,96.58,26.37,36168174.0
2141,2011-07-18,80556,80850,79380,79968,-0.49%,79341.0,80889.0,92354.0,82075.0,79870.0,79135.0,592968,1009759.0,1146742.0,1337771.0,1414189.0,-1.9,38.22,94.88,29.75,35575206.0
2142,2011-07-19,79772,81144,79380,80556,0.74%,79713.0,80884.0,91924.0,80409.0,80042.0,78939.0,542296,858649.0,1107588.0,1321108.0,1418177.0,-1.42,39.81,96.71,33.19,36117502.0
2143,2011-07-20,81634,82516,81634,82124,1.95%,80262.0,81002.0,91512.0,81732.0,80409.0,79968.0,1083870,899511.0,1080306.0,1323297.0,1439274.0,-0.93,43.87,98.59,37.54,37201372.0
2144,2011-07-21,82124,82614,81144,82222,0.12%,81046.0,81149.0,91143.0,82761.0,82100.0,81879.0,528035,736944.0,1061519.0,1316709.0,1439904.0,-0.26,44.12,100.48,45.87,37729407.0
2145,2011-07-22,83300,83300,81046,81634,-0.72%,81301.0,81183.0,90797.0,83153.0,82050.0,81683.0,751119,699658.0,1017480.0,1307959.0,1434532.0,0.02,42.91,100.36,50.42,36978288.0
2146,2011-07-25,81340,81340,80164,80850,-0.96%,81477.0,81193.0,90430.0,82467.0,81904.0,80213.0,445757,670215.0,981305.0,1298624.0,1430251.0,0.32,41.33,100.86,55.96,36532531.0
2147,2011-07-26,80654,81438,79968,80066,-0.97%,81379.0,81173.0,90016.0,81095.0,80801.0,79919.0,754426,712641.0,956633.0,1285323.0,1422936.0,0.47,39.77,101.74,58.57,35778105.0
2148,2011-07-27,80164,83104,79478,82124,2.57%,81379.0,81247.0,89703.0,80752.0,80384.0,79282.0,1276008,751069.0,972429.0,1281582.0,1455734.0,0.68,45.45,103.46,61.91,37054113.0
2149,2011-07-28,80850,81732,79478,79870,-2.74%,80909.0,81178.0,89327.0,84427.0,81708.0,80801.0,1209280,887318.0,988180.0,1288967.0,1422544.0,0.67,40.98,102.0,61.83,35844833.0
2150,2011-07-29,79870,80360,78596,78792,-1.35%,80340.0,80958.0,88933.0,80801.0,80238.0,78547.0,842510,905596.0,961413.0,1286570.0,1411172.0,0.27,39.05,98.05,55.07,35002323.0
2151,2011-08-01,79380,79870,78988,79282,0.62%,80027.0,80708.0,88532.0,79576.0,79135.0,77812.0,693485,955142.0,939417.0,1289675.0,1415485.0,-0.22,40.4,99.14,44.96,35695808.0
2152,2011-08-02,78204,78694,77812,78302,-1.24%,79674.0,80458.0,88097.0,79576.0,79356.0,78694.0,774262,959109.0,910686.0,1279722.0,1405915.0,-0.53,38.59,97.2,38.02,34921546.0
2153,2011-08-03,77028,77322,75558,75558,-3.50%,78361.0,80071.0,87625.0,78939.0,78278.0,78057.0,1295110,962929.0,930547.0,1289853.0,1360529.0,-1.15,34.08,92.0,25.89,33626436.0
2154,2011-08-04,75950,76244,71148,71736,-5.06%,76734.0,79566.0,86967.0,76440.0,75999.0,74676.0,1911366,1103347.0,958040.0,1270057.0,1263845.0,-1.95,29.09,87.25,16.0,31715070.0
2155,2011-08-05,66346,68894,65660,67522,-5.87%,74480.0,78875.0,86230.0,73990.0,72716.0,68894.0,1826768,1300198.0,999791.0,1264652.0,1156535.0,-2.84,24.85,82.71,11.71,29888302.0
2156,2011-08-08,66444,68110,61348,64974,-3.77%,71618.0,78116.0,85427.0,69825.0,67400.0,66591.0,1616555,1484812.0,1029982.0,1260630.0,1095533.0,-3.79,22.74,80.36,9.33,28271747.0
2157,2011-08-09,62720,63112,58408,59682,-8.14%,67894.0,77165.0,84559.0,66542.0,64852.0,59780.0,3094403,1948840.0,1119810.0,1295581.0,843500.0,-4.94,19.16,74.54,7.48,25177344.0
2158,2011-08-10,63406,63406,60760,60760,1.81%,64935.0,76234.0,83726.0,61397.0,60221.0,56693.0,2432217,2176262.0,1197443.0,1322804.0,887432.0,-6.17,21.8,73.99,6.17,27609561.0
2159,2011-08-11,58800,65072,58310,63700,4.84%,63328.0,75504.0,82959.0,62083.0,61422.0,59437.0,2057022,2205393.0,1233250.0,1344634.0,986965.0,-6.99,28.53,79.75,5.53,29666583.0
2160,2011-08-12,65170,66346,63210,63504,-0.31%,62524.0,74661.0,82229.0,67767.0,62696.0,61005.0,1949446,2229929.0,1283845.0,1353517.0,980967.0,-7.78,28.36,80.6,5.04,27717137.0
2161,2011-08-16,64190,65464,63406,63700,0.31%,62269.0,73848.0,81518.0,64925.0,64141.0,61789.0,2409959,2388609.0,1374695.0,1377704.0,988405.0,-8.5,28.81,80.35,4.66,30127096.0
2162,2011-08-17,63504,63700,60368,60956,-4.31%,62524.0,72868.0,80860.0,64582.0,64068.0,62524.0,2300103,2229749.0,1462585.0,1359427.0,889324.0,-9.43,26.35,77.85,4.25,27826993.0
2163,2011-08-18,61348,61446,57134,57232,-6.11%,61818.0,71623.0,80164.0,62328.0,61495.0,58996.0,1950072,2133320.0,1505895.0,1375246.0,770187.0,-10.55,23.48,75.75,3.85,25876921.0
2164,2011-08-19,54096,56056,52528,53900,-5.82%,59858.0,70207.0,79450.0,59339.0,58261.0,55027.0,1996907,2121297.0,1579339.0,1380919.0,653929.0,-11.76,21.29,75.14,3.32,23880014.0
2165,2011-08-22,53410,55174,53410,53508,-0.73%,57859.0,68801.0,78746.0,54978.0,54096.0,51450.0,1128240,1957056.0,1598195.0,1360868.0,645724.0,-12.77,21.05,79.25,2.97,22751774.0
2166,2011-08-23,54194,55468,53704,54978,2.75%,56115.0,67507.0,78062.0,55223.0,53900.0,53459.0,966527,1668370.0,1624233.0,1350420.0,672277.0,-13.58,24.47,84.62,2.54,23718301.0
2167,2011-08-24,55762,55860,53018,53900,-1.96%,54704.0,66199.0,77376.0,56105.0,54782.0,54341.0,1076632,1423676.0,1640344.0,1353833.0,651166.0,-14.21,23.68,90.31,1.89,22641669.0
2168,2011-08-25,55664,56742,54586,54586,1.27%,54174.0,64822.0,76698.0,54880.0,54170.0,52038.0,1223404,1278342.0,1637713.0,1349248.0,666737.0,-14.97,25.31,89.84,0.68,23865073.0
2169,2011-08-31,62720,65366,61250,65268,4.06%,59839.0,61240.0,74583.0,64043.0,62500.0,61985.0,1428748,1277082.0,1719837.0,1341625.0,911178.0,-15.96,45.95,107.07,1.79,29027081.0
2170,2011-09-01,65660,66542,62622,63602,-2.55%,61642.0,60642.0,74160.0,67375.0,64288.0,63259.0,1221924,1276786.0,1716178.0,1340221.0,879988.0,-15.33,43.8,111.13,4.43,27805157.0
2171,2011-09-02,62720,63602,61740,61838,-2.77%,62740.0,60148.0,73691.0,65072.0,64092.0,61152.0,811246,1255254.0,1661172.0,1335540.0,857488.0,-14.33,41.62,114.73,7.81,26993911.0
2172,2011-09-05,60368,60760,58800,58800,-4.91%,62446.0,59711.0,73250.0,62720.0,62254.0,60858.0,969375,1156555.0,1618302.0,1320724.0,809864.0,-13.21,38.17,109.89,10.41,26024536.0
2173,2011-09-06,57428,60270,56742,57918,-1.50%,61485.0,59359.0,72803.0,59780.0,59290.0,57820.0,1049441,1096147.0,1589946.0,1319237.0,794123.0,-12.07,37.22,105.35,12.39,24975095.0
2174,2011-09-07,59780,64288,59584,63210,9.14%,61074.0,59535.0,72499.0,60858.0,58212.0,57330.0,1075136,1025424.0,1488983.0,1291982.0,892358.0,-10.07,45.74,117.27,17.59,26050231.0
2175,2011-09-08,63700,63798,61544,63700,0.78%,61093.0,59682.0,72205.0,66101.0,62573.0,61397.0,1186448,1018329.0,1426694.0,1277048.0,901556.0,-7.93,46.45,116.7,23.42,27236679.0
2176,2011-09-09,62818,63308,60760,60760,-4.62%,60878.0,59535.0,71891.0,64827.0,63186.0,62573.0,868492,1029778.0,1367268.0,1274070.0,861471.0,-6.46,42.89,107.83,27.36,26368187.0
2177,2011-09-14,59780,60368,58506,58506,-3.71%,60819.0,59285.0,71563.0,62034.0,61397.0,59486.0,802036,996311.0,1309898.0,1257362.0,831718.0,-5.48,40.39,97.07,29.56,25566151.0
2178,2011-09-15,60662,61054,58506,59192,1.17%,61074.0,59060.0,71266.0,59437.0,58972.0,57575.0,546335,895689.0,1216716.0,1246051.0,838124.0,-4.58,41.49,94.38,31.85,26112486.0
2179,2011-09-16,60368,61544,59878,61152,3.31%,60662.0,59070.0,70941.0,60123.0,59486.0,57575.0,699805,820623.0,1136701.0,1235625.0,861297.0,-3.54,44.56,93.69,34.8,26812291.0
2180,2011-09-19,61152,62034,60662,60956,-0.32%,60113.0,59256.0,70627.0,62181.0,60932.0,60515.0,429766,669287.0,1060686.0,1215629.0,859919.0,-2.29,44.32,95.84,39.09,26382525.0
2181,2011-09-20,60368,63896,59584,63210,3.70%,60603.0,59721.0,70359.0,61495.0,61152.0,60123.0,1099654,715519.0,1015823.0,1218894.0,900582.0,-0.71,47.81,102.22,46.15,27482179.0
2182,2011-09-21,63308,64876,62622,63112,-0.16%,61524.0,60201.0,70062.0,65709.0,62475.0,61397.0,1044501,764012.0,1011636.0,1209104.0,898962.0,0.82,47.68,107.33,54.85,26437678.0
2183,2011-09-22,60956,61642,59584,59780,-5.28%,61642.0,60442.0,69714.0,63994.0,63430.0,61740.0,1025062,859758.0,1014563.0,1206701.0,844844.0,1.82,43.22,103.21,61.67,25412616.0
2184,2011-09-23,57134,58996,57036,57036,-4.59%,60819.0,60598.0,69324.0,60711.0,60196.0,58653.0,928037,905404.0,1007134.0,1201370.0,802246.0,1.79,39.97,90.23,61.41,24484579.0
2185,2011-09-26,57820,59486,56644,57232,0.34%,60074.0,60731.0,68933.0,58016.0,57526.0,56056.0,1110731,1041597.0,1001500.0,1203881.0,806063.0,1.76,40.31,89.85,61.22,25595310.0
