,Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
945,2005-08-30,10880,10960,10660,10820,0.19%,10952.0,11171.0,10632.0,10820.0,10790.0,10700.0,14915700.0,20092610.0,21276368.0,23082874.0,70031902.0,-0.37,46.56,94.58,39.5,1875194850.0
946,2005-08-31,10680,10920,10680,10880,0.55%,10904.0,11147.0,10653.0,10890.0,10815.0,10590.0,12206600.0,17735960.0,21173998.0,22884152.0,70099592.0,-0.69,48.21,95.1,32.58,1887401450.0
947,2005-09-01,10980,11040,10940,10980,0.92%,10892.0,11128.0,10677.0,11020.0,10840.0,10780.0,11971300.0,15258060.0,20590635.0,22637205.0,70209622.0,-0.83,50.87,98.92,28.57,1899372750.0
948,2005-09-02,10980,11140,10960,11080,0.91%,10912.0,11116.0,10702.0,11030.0,10985.0,10930.0,12194700.0,13913650.0,20281855.0,22215097.0,70320685.0,-0.85,53.4,100.18,27.91,1911567450.0
949,2005-09-05,11160,11260,11100,11220,1.26%,10996.0,11124.0,10725.0,11200.0,11065.0,11020.0,10924000.0,12442460.0,19322912.0,21719695.0,70458714.0,-0.87,56.7,99.64,27.31,1922491450.0
950,2005-09-06,11260,11520,11260,11380,1.43%,11108.0,11142.0,10748.0,11320.0,11200.0,11160.0,19050800.0,13269480.0,19361168.0,21657722.0,70730383.0,-0.77,60.1,101.25,30.14,1941542250.0
951,2005-09-07,11520,11640,11520,11580,1.76%,11248.0,11171.0,10776.0,11580.0,11385.0,11320.0,17567700.0,14341700.0,19223295.0,21625530.0,71039130.0,-0.56,63.85,104.14,36.93,1959109950.0
952,2005-09-08,11700,11860,11600,11740,1.38%,11400.0,11203.0,10805.0,11670.0,11580.0,11550.0,34627400.0,18872920.0,20130635.0,21828273.0,71517574.0,-0.28,66.51,106.34,44.12,1993737350.0
953,2005-09-09,11700,11820,11660,11780,0.34%,11540.0,11225.0,10835.0,11930.0,11735.0,11670.0,13105550.0,19055090.0,19791650.0,21740039.0,71562227.0,0.01,67.15,107.29,50.16,2006842900.0
954,2005-09-12,11880,12000,11780,11780,0.00%,11652.0,11236.0,10867.0,11880.0,11760.0,11720.0,20073900.0,20885070.0,19571302.0,21675452.0,71562227.0,0.33,67.15,109.07,55.43,2006842900.0
955,2005-09-13,11800,12200,11780,12120,2.89%,11800.0,11270.0,10905.0,11890.0,11835.0,11670.0,34886500.0,24052210.0,20013490.0,21980122.0,72569137.0,0.89,72.16,112.01,62.28,2041729400.0
956,2005-09-14,12100,12300,12040,12260,1.16%,11936.0,11311.0,10947.0,12370.0,12055.0,11950.0,25588500.0,25656370.0,20271890.0,22068921.0,72864714.0,1.47,73.9,112.68,67.52,2067317900.0
957,2005-09-15,12100,12380,12080,12140,-0.98%,12016.0,11363.0,10985.0,12410.0,12215.0,12150.0,29037950.0,24538480.0,20048002.0,22225312.0,72580493.0,2.11,69.96,110.56,72.9,2038279950.0
958,2005-09-16,12080,12120,11760,11860,-2.31%,12032.0,11403.0,11017.0,12410.0,12185.0,12110.0,30627100.0,28042790.0,20532555.0,22302582.0,71874102.0,2.58,61.84,107.04,76.62,2007652850.0
959,2005-09-20,12000,12060,11840,11860,0.00%,12048.0,11433.0,11051.0,11990.0,11900.0,11630.0,28045150.0,29637040.0,20957138.0,22406972.0,71874102.0,2.78,61.84,105.7,77.54,2007652850.0
960,2005-09-21,11920,12120,11900,12020,1.35%,12028.0,11472.0,11088.0,11960.0,11905.0,11740.0,19089100.0,26477560.0,20972965.0,22257586.0,72131627.0,2.96,64.46,105.62,78.35,2026741950.0
961,2005-09-22,11860,12000,11840,12000,-0.17%,11976.0,11516.0,11125.0,12180.0,12015.0,11960.0,16000350.0,24559930.0,20573490.0,22215377.0,72105005.0,3.09,63.88,103.63,78.89,2010741600.0
962,2005-09-23,11840,11980,11660,11700,-2.50%,11888.0,11549.0,11157.0,12080.0,11960.0,11920.0,18677450.0,22487830.0,20289322.0,22206864.0,71638068.0,3.09,55.92,99.66,79.03,1992064150.0
963,2005-09-26,11720,12000,11720,11940,2.05%,11904.0,11597.0,11191.0,11840.0,11760.0,11520.0,21895850.0,20741580.0,20438278.0,22241148.0,72087214.0,3.31,60.12,101.36,81.74,2013960000.0
964,2005-09-27,11960,11980,11800,11860,-0.67%,11904.0,11650.0,11222.0,12110.0,11900.0,11830.0,15910300.0,18314610.0,20319795.0,22063668.0,71980612.0,3.68,58.17,100.68,87.5,1998049700.0
965,2005-09-28,11800,12000,11740,11960,0.84%,11892.0,11707.0,11253.0,11920.0,11875.0,11740.0,13506450.0,17198080.0,20249332.0,22027847.0,72094495.0,3.88,59.88,98.68,91.3,2011556150.0
966,2005-09-29,11880,11980,11800,11800,-1.34%,11852.0,11753.0,11283.0,12110.0,11915.0,11850.0,19718100.0,17941630.0,20624908.0,22201432.0,71830707.0,3.91,56.0,96.25,92.18,1991838050.0
967,2005-09-30,11880,12000,11760,11760,-0.34%,11864.0,11792.0,11311.0,11890.0,11845.0,11710.0,22904250.0,18786990.0,21171555.0,22358838.0,71753066.0,3.78,55.06,96.87,89.94,1968933800.0
968,2005-10-04,11800,12140,11800,12040,2.38%,11884.0,11840.0,11339.0,11880.0,11820.0,11640.0,27202450.0,19848310.0,21921942.0,22280378.0,72400743.0,3.83,60.03,101.52,90.09,1996136250.0
969,2005-10-05,12080,12280,11960,12020,-0.17%,11916.0,11880.0,11368.0,12260.0,12005.0,11920.0,22316400.0,21129530.0,22491562.0,22324488.0,72363673.0,3.91,59.53,101.35,90.56,1973819850.0
970,2005-10-06,11900,11900,11700,11720,-2.50%,11868.0,11897.0,11385.0,12150.0,12070.0,11830.0,21116650.0,22651570.0,22594855.0,22099963.0,71836635.0,3.7,52.64,97.5,88.01,1952703200.0
971,2005-10-07,11560,11760,11520,11620,-0.85%,11832.0,11899.0,11399.0,11810.0,11760.0,11610.0,25661150.0,23840180.0,22999528.0,21747051.0,71617683.0,3.33,50.58,96.83,84.5,1927042050.0
972,2005-10-10,11680,11940,11660,11860,2.07%,11852.0,11905.0,11414.0,11810.0,11630.0,11570.0,15094550.0,22278240.0,22022885.0,21574202.0,71929447.0,3.08,55.04,101.37,83.71,1942136600.0
973,2005-10-11,11760,11980,11740,11980,1.01%,11840.0,11915.0,11431.0,12040.0,11830.0,11760.0,10753850.0,18988520.0,21905300.0,21271955.0,72038255.0,2.74,57.08,100.34,82.45,1952890450.0
974,2005-10-12,11860,11880,11540,11560,-3.51%,11748.0,11904.0,11443.0,12100.0,11920.0,11860.0,28581000.0,20241440.0,22330655.0,21313166.0,71036250.0,2.18,48.88,97.47,77.85,1924309450.0
975,2005-10-13,11420,11480,11160,11240,-2.77%,11652.0,11860.0,11448.0,11720.0,11635.0,11380.0,36151750.0,23248460.0,22393918.0,21561962.0,70035509.0,1.31,43.81,93.98,67.92,1888157700.0
976,2005-10-14,11300,11440,11200,11240,0.00%,11576.0,11809.0,11448.0,11360.0,11280.0,11040.0,31409100.0,24398050.0,22684948.0,21522346.0,70035509.0,0.48,43.81,95.25,57.25,1888157700.0
977,2005-10-17,11200,11380,11200,11260,0.18%,11456.0,11765.0,11450.0,11340.0,11280.0,11100.0,17529600.0,24885060.0,22109530.0,21314036.0,70066701.0,-0.23,44.22,95.75,46.18,1905687300.0
978,2005-10-18,11280,11380,11260,11300,0.36%,11320.0,11737.0,11450.0,11410.0,11275.0,11230.0,17839550.0,26302200.0,21470152.0,21165018.0,70130074.0,-0.87,45.05,93.85,35.33,1923526850.0
979,2005-10-19,11200,11220,11000,11000,-2.65%,11208.0,11694.0,11450.0,11400.0,11310.0,11280.0,18735500.0,24333100.0,21004670.0,21017611.0,69632671.0,-1.57,40.3,91.51,24.86,1904791350.0
980,2005-10-20,11200,11220,11040,11120,1.09%,11184.0,11649.0,11450.0,11110.0,11055.0,10890.0,17963350.0,20695420.0,20948382.0,21009416.0,69828635.0,-2.08,42.84,94.88,16.3,1922754700.0
981,2005-10-21,11000,11320,10980,11280,1.44%,11192.0,11613.0,11454.0,11170.0,11125.0,10990.0,21900200.0,18793640.0,21243375.0,21030536.0,70143746.0,-2.4,46.08,97.07,10.71,1944654900.0
982,2005-10-24,11320,11420,11220,11340,0.53%,11208.0,11595.0,11460.0,11470.0,11215.0,11130.0,17103400.0,18708400.0,21164672.0,21008354.0,70234721.0,-2.6,47.26,95.62,10.05,1961758300.0
983,2005-10-25,11440,11560,11280,11300,-0.35%,11208.0,11563.0,11461.0,11480.0,11330.0,11280.0,18523450.0,18845180.0,20996052.0,20922748.0,70169383.0,-2.95,46.54,94.32,7.49,1943234850.0
984,2005-10-26,11240,11320,11180,11260,-0.35%,11260.0,11533.0,11461.0,11430.0,11360.0,11150.0,15768600.0,18251800.0,20988968.0,20887633.0,70113565.0,-3.12,45.81,97.4,6.35,1927466250.0
985,2005-10-27,11260,11360,11120,11160,-0.89%,11268.0,11493.0,11457.0,11360.0,11255.0,11220.0,19360450.0,18531220.0,21281668.0,20935789.0,69941625.0,-3.09,43.98,99.29,6.41,1908105800.0
986,2005-10-28,10980,11020,10900,10920,-2.15%,11196.0,11449.0,11450.0,11260.0,11200.0,11020.0,21948150.0,18540810.0,21393170.0,21064025.0,69469621.0,-3.05,39.93,97.15,6.52,1886157650.0
987,2005-10-31,10980,11100,10960,11040,1.10%,11136.0,11413.0,11444.0,10970.0,10940.0,10850.0,19595900.0,19039310.0,21227752.0,20996648.0,69684961.0,-2.99,42.71,98.05,6.65,1905753550.0
988,2005-11-01,11200,11360,11180,11280,2.17%,11132.0,11375.0,11444.0,11140.0,11035.0,11000.0,30758550.0,21486330.0,21405558.0,21203118.0,70353625.0,-3.08,47.81,99.82,4.52,1936512100.0
989,2005-11-02,11280,11600,11280,11500,1.95%,11180.0,11349.0,11451.0,11410.0,11275.0,11230.0,15716000.0,21475810.0,21075538.0,20963338.0,70660143.0,-2.95,51.95,104.55,8.43,1952228100.0
990,2005-11-03,11760,11840,11700,11740,2.09%,11296.0,11350.0,11463.0,11710.0,11470.0,11390.0,23572050.0,22318130.0,21198308.0,21051443.0,71152081.0,-2.57,55.97,105.58,15.31,1975800150.0
991,2005-11-04,11940,12000,11860,11980,2.04%,11508.0,11368.0,11479.0,11790.0,11755.0,11650.0,24807150.0,22889930.0,21155608.0,21126143.0,71659212.0,-2.11,59.55,106.21,22.6,2000607300.0
992,2005-11-07,12040,12060,11820,12000,0.17%,11700.0,11375.0,11494.0,12060.0,11955.0,11920.0,12963750.0,21563500.0,21049068.0,21067529.0,71680854.0,-1.9,59.83,105.82,26.69,2013571050.0
993,2005-11-08,12000,12060,11940,12060,0.50%,11856.0,11379.0,11506.0,12030.0,11970.0,11790.0,14739600.0,18359710.0,21248355.0,20981768.0,71754552.0,-1.59,60.71,106.73,31.89,2028310650.0
994,2005-11-09,12020,12140,11920,12020,-0.33%,11960.0,11402.0,11514.0,12120.0,12030.0,12000.0,17931350.0,18802780.0,20715872.0,20872610.0,71695079.0,-1.14,59.79,106.75,37.66,2010379300.0
995,2005-11-10,12020,12140,11980,12100,0.67%,12032.0,11445.0,11525.0,12130.0,12025.0,11910.0,18867100.0,17861790.0,19851640.0,20753016.0,71820650.0,-0.42,61.04,108.42,45.57,2029246400.0
996,2005-11-11,12340,12480,12280,12360,2.15%,12108.0,11501.0,11540.0,12200.0,12080.0,12040.0,29543750.0,18809110.0,19758372.0,20905070.0,72455474.0,0.45,64.8,113.19,54.44,2058790150.0
997,2005-11-14,12420,12580,12320,12520,1.29%,12212.0,11564.0,11564.0,12520.0,12370.0,12320.0,22169750.0,20650310.0,19990380.0,20715971.0,72742461.0,1.32,66.88,113.41,61.89,2080959900.0
998,2005-11-15,12520,12580,12220,12420,-0.80%,12284.0,11620.0,11587.0,12680.0,12485.0,12420.0,14096150.0,20521620.0,19803210.0,20601972.0,72629872.0,2.15,64.37,110.11,68.7,2066863750.0
999,2005-11-16,12320,12600,12320,12600,1.45%,12400.0,11700.0,11609.0,12500.0,12410.0,12140.0,14038850.0,19743120.0,19568378.0,20510062.0,72833334.0,3.09,66.74,109.57,76.63,2080902600.0
1000,2005-11-17,12540,12560,12380,12480,-0.95%,12476.0,11768.0,11630.0,12740.0,12530.0,12460.0,12542600.0,18478220.0,19297340.0,20406229.0,72713881.0,3.68,63.76,106.3,81.38,2068360000.0
1001,2005-11-18,12500,12600,12380,12540,0.48%,12512.0,11831.0,11653.0,12520.0,12475.0,12340.0,14599750.0,15489420.0,18932318.0,20249728.0,72784072.0,4.07,64.59,104.67,84.19,2082959750.0
1002,2005-11-21,12640,12640,12240,12420,-0.96%,12492.0,11885.0,11676.0,12680.0,12515.0,12460.0,24093250.0,15874120.0,19281810.0,20245268.0,72553514.0,4.48,61.6,103.5,87.95,2058866500.0
1003,2005-11-22,12220,12240,11740,11800,-4.99%,12368.0,11910.0,11690.0,12530.0,12430.0,12130.0,45646150.0,22184120.0,20637945.0,20690758.0,70274882.0,4.67,49.17,97.84,90.78,2013220350.0
1004,2005-11-23,12000,12260,11980,12140,2.88%,12276.0,11954.0,11712.0,12020.0,11895.0,11520.0,43242700.0,28024890.0,22011650.0,21106804.0,71520858.0,4.84,54.49,101.0,92.99,2056463050.0
1005,2005-11-24,12360,12360,12100,12160,0.16%,12212.0,12004.0,11735.0,12340.0,12130.0,12060.0,15505150.0,28617400.0,21818885.0,21116628.0,71546402.0,4.88,54.78,100.5,93.6,2071968200.0
1006,2005-11-25,12160,12220,11920,12000,-1.32%,12104.0,12058.0,11753.0,12260.0,12195.0,12000.0,15756300.0,28848710.0,21509292.0,21175790.0,71339082.0,4.84,51.95,97.09,93.31,2056211900.0
1007,2005-11-28,12000,12060,11920,12020,0.17%,12024.0,12107.0,11771.0,12110.0,12035.0,11810.0,9434350.0,25916930.0,21001215.0,21133508.0,71354806.0,4.7,52.27,96.01,91.32,2065646250.0
1008,2005-11-29,11960,12040,11760,11880,-1.16%,12040.0,12137.0,11784.0,12110.0,12005.0,11970.0,17510950.0,20289890.0,20338835.0,21222112.0,71150852.0,4.45,49.78,95.65,87.85,2048135300.0
1009,2005-11-30,11860,12080,11860,11960,0.67%,12004.0,12160.0,11796.0,11960.0,11890.0,11680.0,17909100.0,15223170.0,20448490.0,21338530.0,71271452.0,3.93,51.19,94.92,83.33,2066044400.0
1010,2005-12-01,11920,12160,11900,12120,1.34%,11996.0,12179.0,11809.0,12130.0,11965.0,11910.0,20315000.0,16185140.0,20285638.0,21359600.0,71543224.0,3.49,53.9,97.12,80.35,2086359400.0
1011,2005-12-02,12400,12460,12280,12340,1.82%,12064.0,12197.0,11821.0,12270.0,12075.0,12010.0,19641500.0,16962180.0,20027355.0,21394163.0,71899753.0,3.09,57.35,98.41,78.07,2106000900.0
1012,2005-12-05,12440,12500,12360,12440,0.81%,12148.0,12219.0,11833.0,12400.0,12355.0,12220.0,12591150.0,17593540.0,20008725.0,21026892.0,72001788.0,2.81,58.83,100.16,76.94,2118592050.0
1013,2005-12-06,12380,12620,12340,12600,1.29%,12292.0,12246.0,11847.0,12510.0,12435.0,12370.0,21181650.0,18327680.0,20330828.0,21161494.0,72274221.0,2.82,61.1,106.78,77.01,2139773700.0
1014,2005-12-07,12600,12900,12480,12820,1.75%,12464.0,12286.0,11864.0,12750.0,12540.0,12470.0,26535800.0,20053020.0,20761050.0,21269192.0,72737545.0,2.78,63.99,105.6,76.86,2166309500.0
1015,2005-12-08,12700,12800,12520,12660,-1.25%,12572.0,12314.0,11873.0,13070.0,12755.0,12650.0,26927300.0,21375480.0,21164060.0,21136539.0,72401479.0,2.58,60.54,104.11,76.01,2139382200.0
1016,2005-12-09,12560,12620,12260,12440,-1.74%,12592.0,12318.0,11876.0,12730.0,12660.0,12450.0,23263200.0,22099820.0,20850032.0,21097784.0,71997221.0,2.16,56.15,103.67,73.81,2116119000.0
1017,2005-12-12,12440,12560,12340,12360,-0.64%,12576.0,12310.0,11880.0,12530.0,12440.0,12170.0,18588950.0,23299380.0,20670992.0,20923634.0,71877678.0,1.68,54.62,102.83,70.76,2097530050.0
1018,2005-12-13,12420,12460,12260,12360,0.00%,12528.0,12307.0,11888.0,12460.0,12405.0,12240.0,18038050.0,22670660.0,20868088.0,20713817.0,71877678.0,1.4,54.62,104.04,68.64,2097530050.0
1019,2005-12-14,12440,12540,12160,12180,-1.46%,12400.0,12286.0,11893.0,12410.0,12360.0,12210.0,26716500.0,22706800.0,21501970.0,20691672.0,71488602.0,1.04,51.15,101.84,65.29,2070813550.0
1020,2005-12-15,12180,12320,12020,12180,0.00%,12304.0,12271.0,11896.0,12360.0,12265.0,11980.0,18740850.0,21069510.0,21811882.0,20685868.0,71488602.0,0.76,51.15,100.5,62.17,2070813550.0
1021,2005-12-16,12120,12120,11860,12040,-1.15%,12224.0,12246.0,11897.0,12330.0,12175.0,12030.0,29707650.0,22358400.0,22567278.0,20914323.0,71147135.0,0.4,48.48,97.57,56.71,2041105900.0
1022,2005-12-19,12140,12280,12040,12160,1.00%,12184.0,12233.0,11904.0,12080.0,12015.0,11820.0,18167700.0,22274150.0,22271000.0,20905828.0,71328209.0,0.11,50.8,97.75,51.96,2059273600.0
1023,2005-12-20,12060,12280,12040,12240,0.66%,12160.0,12255.0,11909.0,12340.0,12160.0,12100.0,17198500.0,22106240.0,20848618.0,20827538.0,71441357.0,0.07,52.32,97.14,51.24,2076472100.0
1024,2005-12-21,12280,12700,12280,12560,2.61%,12236.0,12276.0,11921.0,12380.0,12200.0,12140.0,25364350.0,21835810.0,19954700.0,20985106.0,72104477.0,-0.08,57.8,97.97,48.65,2101836450.0
1025,2005-12-22,12700,12940,12620,12680,0.96%,12336.0,12302.0,11933.0,12840.0,12525.0,12420.0,28095800.0,23706800.0,20584232.0,21228262.0,72372908.0,-0.1,59.64,100.16,48.37,2129932250.0
1026,2005-12-23,12840,13040,12720,12900,1.74%,12508.0,12347.0,11951.0,12810.0,12730.0,12490.0,28817900.0,23528850.0,21237312.0,21379925.0,72872903.0,0.24,62.78,103.7,53.89,2158750150.0
1027,2005-12-26,13000,13260,12980,13080,1.40%,12692.0,12400.0,11973.0,13130.0,12890.0,12810.0,17832100.0,23461730.0,21657200.0,21295389.0,73121723.0,0.73,65.12,105.83,61.72,2176582250.0
1028,2005-12-27,13180,13280,12960,13240,1.22%,12892.0,12468.0,11993.0,13310.0,13100.0,13030.0,18067850.0,23635600.0,21685045.0,21143146.0,73342737.0,1.31,67.07,107.12,70.07,2194650100.0
1029,2005-12-28,13160,13260,13100,13220,-0.15%,13024.0,12531.0,12013.0,13420.0,13180.0,13100.0,21508100.0,22864350.0,21864995.0,21129674.0,73310247.0,1.99,66.58,108.54,79.1,2173142000.0
1030,2005-12-29,13200,13400,13140,13180,-0.30%,13124.0,12584.0,12038.0,13320.0,13200.0,13160.0,21027050.0,21450600.0,21900598.0,21128181.0,73246625.0,2.55,65.57,108.21,84.55,2152114950.0
1031,2006-01-02,13280,13360,13120,13180,0.00%,13180.0,12626.0,12064.0,13290.0,13225.0,13030.0,20955550.0,19878130.0,21966300.0,21049754.0,73246625.0,3.1,65.57,109.47,88.0,2152114950.0
1032,2006-01-03,13200,13320,13120,13300,0.91%,13224.0,12669.0,12088.0,13270.0,13210.0,13030.0,17900900.0,19891890.0,22231788.0,21096527.0,73409608.0,3.56,67.23,109.38,89.21,2170015850.0
1033,2006-01-04,13500,14000,13460,13980,5.11%,13372.0,12738.0,12121.0,13410.0,13260.0,13210.0,39290600.0,24136440.0,23137235.0,21572139.0,75418450.0,3.94,74.57,114.22,90.05,2209306450.0
1034,2006-01-05,13900,13900,13420,13580,-2.86%,13444.0,12776.0,12155.0,14260.0,13855.0,13720.0,35518650.0,26938550.0,23586378.0,21687767.0,74402180.0,4.07,65.46,108.12,90.32,2173787800.0
1035,2006-01-06,13700,13760,13580,13740,1.18%,13556.0,12830.0,12196.0,13740.0,13620.0,13260.0,17695750.0,26272290.0,23124800.0,21380167.0,74610672.0,4.29,67.16,108.36,90.74,2191483550.0
1036,2006-01-09,13900,13940,13660,13760,0.15%,13672.0,12896.0,12238.0,13840.0,13705.0,13660.0,16275350.0,25336250.0,22775408.0,21127938.0,74634362.0,4.45,67.37,106.67,91.03,2207758900.0
1037,2006-01-10,13900,14020,13760,13960,1.45%,13804.0,12976.0,12283.0,13850.0,13780.0,13570.0,24293750.0,26614820.0,23060648.0,21240673.0,74987469.0,4.65,69.44,106.73,91.38,2232052650.0
1038,2006-01-11,13860,13960,13580,13660,-2.15%,13740.0,13041.0,12323.0,14120.0,13925.0,13860.0,17849250.0,22326550.0,23051208.0,21240835.0,74603889.0,4.6,63.09,103.17,91.34,2214203400.0
1039,2006-01-12,13680,13840,13620,13680,0.15%,13760.0,13116.0,12367.0,13810.0,13715.0,13430.0,20292950.0,19281410.0,22730030.0,21266792.0,74633601.0,4.67,63.33,103.48,91.49,2234496350.0
1040,2006-01-13,13540,13880,13360,13880,1.46%,13788.0,13201.0,12413.0,13790.0,13705.0,13570.0,24506200.0,20643500.0,23018298.0,21375840.0,74991879.0,4.9,65.65,105.31,91.86,2259002550.0
1041,2006-01-16,14000,14140,13920,14120,1.73%,13860.0,13305.0,12461.0,14140.0,13750.0,13620.0,20168350.0,21422100.0,22541332.0,21346976.0,75340611.0,5.38,68.19,107.13,94.15,2279170900.0
1042,2006-01-17,14140,14420,13940,13940,-1.27%,13856.0,13394.0,12504.0,14240.0,14075.0,14020.0,21833300.0,20930010.0,22724612.0,21425808.0,75062283.0,5.72,64.41,104.81,96.06,2257337600.0
1043,2006-01-18,13700,13780,13460,13600,-2.44%,13844.0,13462.0,12542.0,14180.0,14060.0,13700.0,31083100.0,23576780.0,23418842.0,21635135.0,74304158.0,5.68,58.0,97.28,95.94,2226254500.0
1044,2006-01-19,13640,13900,13600,13780,1.32%,13864.0,13523.0,12584.0,13690.0,13610.0,13370.0,20495100.0,23617210.0,23175380.0,21713910.0,74575417.0,5.85,60.22,101.47,97.58,2246749600.0
1045,2006-01-20,14040,14160,13700,13740,-0.29%,13836.0,13576.0,12627.0,13990.0,13765.0,13690.0,23079500.0,23331870.0,22924565.0,21775894.0,74508423.0,5.81,59.48,100.0,97.58,2223670100.0
1046,2006-01-23,13540,13900,13420,13700,-0.29%,13752.0,13616.0,12674.0,13950.0,13835.0,13490.0,27648000.0,24827800.0,22866070.0,21870892.0,74427934.0,5.58,58.72,99.56,97.12,2196022100.0
1047,2006-01-24,13660,14000,13600,13960,1.90%,13756.0,13660.0,12722.0,14040.0,13680.0,13560.0,29707000.0,26402540.0,23459815.0,22039410.0,74991716.0,5.27,62.04,100.0,96.98,2225729100.0
1048,2006-01-25,14180,14400,14100,14280,2.29%,13892.0,13712.0,12772.0,14180.0,13880.0,13780.0,29380700.0,26062060.0,24025458.0,22016446.0,75665199.0,5.15,65.62,104.54,96.92,2255109800.0
1049,2006-01-26,14280,14360,14100,14320,0.28%,14000.0,13767.0,12819.0,14490.0,14265.0,14190.0,19647700.0,25892580.0,23932438.0,22081974.0,75720235.0,4.96,66.05,104.68,96.83,2274757500.0
1050,2006-01-27,14400,14480,14260,14400,0.56%,14132.0,13828.0,12864.0,14470.0,14275.0,14210.0,16913900.0,24659460.0,23726780.0,21971005.0,75814726.0,4.75,66.91,103.75,96.72,2291671400.0
1051,2006-01-31,14460,14820,14380,14800,2.78%,14352.0,13909.0,12911.0,14510.0,14385.0,14290.0,23008650.0,23731590.0,23829435.0,21941030.0,76453855.0,4.54,70.81,104.82,96.6,2314680050.0
1052,2006-02-01,14700,14860,14460,14600,-1.35%,14480.0,13974.0,12954.0,15030.0,14700.0,14590.0,22104100.0,22211010.0,24039595.0,22093369.0,76155151.0,4.33,66.66,104.73,96.47,2292575950.0
1053,2006-02-02,14760,14780,14400,14500,-0.68%,14524.0,14000.0,12995.0,14730.0,14630.0,14330.0,20312000.0,20397270.0,23090665.0,22186242.0,76016028.0,4.0,64.66,106.62,96.22,2272263950.0
1054,2006-02-03,14360,14360,14040,14080,-2.90%,14476.0,14025.0,13029.0,14640.0,14545.0,14260.0,22207700.0,20909270.0,22425118.0,22257515.0,75372770.0,3.71,57.07,102.18,95.97,2250056250.0
1055,2006-02-06,14000,14120,13860,14120,0.28%,14420.0,14044.0,13063.0,14220.0,14140.0,13900.0,21520550.0,21830600.0,22616358.0,22301739.0,75433908.0,3.45,57.57,102.77,95.7,2271576800.0
1056,2006-02-07,14180,14600,14120,14120,0.00%,14284.0,14062.0,13092.0,14250.0,14055.0,13990.0,17455200.0,20719910.0,22675350.0,22100263.0,75433908.0,3.28,57.57,103.07,95.51,2271576800.0
1057,2006-02-08,14000,14180,13700,13800,-2.27%,14124.0,14054.0,13113.0,14360.0,14240.0,13880.0,20067400.0,20312570.0,22464032.0,22065224.0,74979123.0,2.88,52.15,98.85,93.39,2251509400.0
1058,2006-02-09,13920,13940,13740,13820,0.14%,13988.0,14062.0,13137.0,13990.0,13870.0,13510.0,19289500.0,20108070.0,22536045.0,22151780.0,75007079.0,2.55,52.45,96.78,88.38,2270798900.0
1059,2006-02-10,13840,13920,13580,13740,-0.58%,13920.0,14065.0,13156.0,13880.0,13830.0,13680.0,22582850.0,20183100.0,22650540.0,22294180.0,74876353.0,2.16,51.11,95.95,82.25,2248216050.0
1060,2006-02-13,13720,13740,13360,13560,-1.31%,13808.0,14049.0,13174.0,13830.0,13745.0,13490.0,24444800.0,20767950.0,22647470.0,22492550.0,74556115.0,1.6,48.21,94.17,73.56,2223771250.0
1061,2006-02-14,13400,13540,13260,13460,-0.74%,13676.0,14016.0,13189.0,13650.0,13555.0,13270.0,27172800.0,22711470.0,22997692.0,22702101.0,74355726.0,0.77,46.65,90.95,60.94,2196598450.0
1062,2006-02-15,13560,13560,13080,13080,-2.82%,13532.0,13973.0,13200.0,13640.0,13430.0,13360.0,33848350.0,25467660.0,23598445.0,22864686.0,73400126.0,-0.01,41.3,89.59,49.91,2162750100.0
1063,2006-02-16,13020,13140,12920,13120,0.31%,13392.0,13949.0,13222.0,13320.0,13200.0,12840.0,24865450.0,26582850.0,23287562.0,22518341.0,73476167.0,-0.36,42.04,90.48,45.63,2187615550.0
1064,2006-02-17,13220,13480,13200,13460,2.59%,13336.0,13933.0,13244.0,13240.0,13075.0,13020.0,22159450.0,26498170.0,23370780.0,22166953.0,74050421.0,-0.66,47.92,95.6,42.38,2209775000.0
1065,2006-02-20,13360,13680,13340,13660,1.49%,13356.0,13929.0,13269.0,13610.0,13400.0,13330.0,18149550.0,25239120.0,23124282.0,22211027.0,74320103.0,-0.82,51.0,96.74,40.83,2227924550.0
1066,2006-02-21,13640,13660,13400,13440,-1.61%,13352.0,13916.0,13293.0,13840.0,13585.0,13500.0,17916750.0,23387910.0,22637720.0,22247034.0,74031546.0,-1.04,47.72,95.18,38.91,2210007800.0
1067,2006-02-22,13380,13580,13260,13400,-0.30%,13416.0,13888.0,13316.0,13550.0,13485.0,13290.0,24953700.0,21608980.0,22400055.0,22505690.0,73957279.0,-1.18,47.14,97.1,37.76,2185054100.0
1068,2006-02-23,13420,13680,13420,13620,1.64%,13516.0,13855.0,13345.0,13650.0,13410.0,13330.0,16607550.0,19957400.0,21761398.0,22490633.0,74229940.0,-1.47,50.64,98.55,34.25,2201661650.0
1069,2006-02-24,13560,13640,13500,13620,0.00%,13548.0,13820.0,13373.0,13780.0,13585.0,13520.0,14116850.0,18348880.0,21484855.0,22427429.0,74229940.0,-1.74,50.64,99.13,30.59,2201661650.0
1070,2006-02-27,13560,13820,13540,13820,1.47%,13580.0,13791.0,13401.0,13700.0,13595.0,13560.0,12293850.0,17177740.0,21253852.0,22293743.0,74410467.0,-1.84,53.74,101.92,29.13,2213955500.0
