,Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2617,2013-01-14,20900,20920,20400,20800,0.68%,20672.0,18973.0,18317.0,20870.0,20710.0,20230.0,316670.0,533828.0,495140.0,622369.0,52775882.0,6.02,68.16,116.59,92.64,785936255.0
2618,2013-01-15,20940,20940,20260,20360,-2.12%,20624.0,19074.0,18303.0,20860.0,20730.0,20340.0,330430.0,444864.0,501320.0,621649.0,52768892.0,6.48,62.74,111.75,93.09,785605825.0
2619,2013-01-16,20240,20620,20240,20460,0.49%,20616.0,19177.0,18327.0,20650.0,20480.0,19970.0,110650.0,333140.0,486022.0,554524.0,52769435.0,6.75,63.43,109.65,93.35,785716475.0
2620,2013-01-17,20400,20600,20140,20580,0.59%,20572.0,19288.0,18355.0,20730.0,20445.0,20350.0,180250.0,291661.0,473982.0,534877.0,52770493.0,6.84,64.28,109.82,93.46,785896725.0
2621,2013-01-18,20700,20720,20280,20600,0.10%,20560.0,19432.0,18383.0,20820.0,20475.0,20360.0,93025.0,206205.0,458814.0,520105.0,52770583.0,6.81,64.43,103.1,93.47,785989750.0
2622,2013-01-21,20600,20700,20260,20540,-0.29%,20508.0,19567.0,18417.0,20660.0,20550.0,20220.0,251985.0,193268.0,457987.0,510172.0,52769849.0,6.67,63.61,99.04,92.79,785737765.0
2623,2013-01-22,20600,20740,20520,20600,0.29%,20556.0,19707.0,18452.0,20620.0,20510.0,20180.0,242910.0,175764.0,441675.0,490267.0,52770559.0,6.7,64.09,100.0,93.78,785980675.0
2624,2013-01-23,20700,21100,20400,20900,1.46%,20644.0,19863.0,18492.0,20710.0,20615.0,20490.0,543500.0,262334.0,448258.0,485811.0,52778474.0,6.74,66.43,101.95,93.85,786524175.0
2625,2013-01-24,20900,20980,20500,20600,-1.44%,20648.0,19993.0,18532.0,21350.0,20825.0,20650.0,321060.0,290496.0,457435.0,479888.0,52773865.0,6.72,62.15,99.04,94.11,786203115.0
2626,2013-01-25,20660,20840,20420,20600,0.00%,20648.0,20139.0,18572.0,20790.0,20670.0,20310.0,348135.0,341518.0,465689.0,476206.0,52773865.0,6.83,62.15,99.71,96.0,786203115.0
2627,2013-01-28,20420,20660,20400,20600,0.00%,20660.0,20277.0,18609.0,20720.0,20615.0,20300.0,208035.0,332728.0,463355.0,472410.0,52773865.0,6.87,62.15,99.04,97.18,786203115.0
2628,2013-01-29,20500,20780,20400,20740,0.68%,20688.0,20403.0,18642.0,20760.0,20565.0,20500.0,132915.0,310729.0,447271.0,464899.0,52774768.0,6.97,63.45,101.87,97.63,786336030.0
2629,2013-01-30,20740,20800,20580,20800,0.29%,20668.0,20510.0,18678.0,20950.0,20665.0,20570.0,305945.0,263218.0,442877.0,462256.0,52775654.0,6.95,64.0,101.66,97.64,786641975.0
2630,2013-01-31,20800,20900,20420,20420,-1.83%,20632.0,20594.0,18710.0,20910.0,20745.0,20690.0,175365.0,234079.0,431156.0,459143.0,52772450.0,6.77,58.09,99.22,97.05,786466610.0
2631,2013-02-01,20460,21020,20420,21000,2.84%,20712.0,20645.0,18750.0,20660.0,20540.0,20180.0,374765.0,239405.0,383900.0,461900.0,52783094.0,6.24,63.52,101.94,96.83,786841375.0
2632,2013-02-04,21120,21440,21000,21140,0.67%,20820.0,20665.0,18798.0,21310.0,20860.0,20710.0,179695.0,233737.0,323390.0,452072.0,52784292.0,5.61,64.68,102.92,96.53,787021070.0
2633,2013-02-05,21060,21060,20420,20860,-1.32%,20844.0,20678.0,18846.0,21510.0,21180.0,21070.0,258295.0,258813.0,297542.0,442966.0,52780871.0,4.93,60.6,101.26,96.11,786762775.0
2634,2013-02-06,20920,21660,20700,21660,3.84%,21016.0,20736.0,18910.0,20960.0,20800.0,20320.0,481665.0,293957.0,288162.0,436274.0,52799344.0,4.4,66.9,103.64,95.71,787244440.0
2635,2013-02-07,21660,21920,21500,21500,-0.74%,21232.0,20771.0,18982.0,22140.0,21420.0,21180.0,476895.0,354263.0,292625.0,425905.0,52795821.0,3.89,64.72,104.37,95.23,786767545.0
2636,2013-02-08,21520,21880,21520,21700,0.93%,21372.0,20823.0,19058.0,21710.0,21605.0,21290.0,385230.0,356356.0,285871.0,418807.0,52799404.0,3.4,66.18,105.34,94.65,787152775.0
2637,2013-02-12,21780,21800,21520,21720,0.09%,21488.0,20869.0,19136.0,21970.0,21700.0,21610.0,146905.0,349798.0,277383.0,410404.0,52799540.0,2.92,66.32,105.44,93.92,787299680.0
2638,2013-02-13,21780,22100,21720,21940,1.01%,21704.0,20948.0,19221.0,21760.0,21690.0,21480.0,528070.0,403753.0,287265.0,409340.0,52804888.0,2.67,67.94,105.79,93.46,787827750.0
2639,2013-02-14,21700,21900,20400,20600,-6.11%,21492.0,20955.0,19283.0,22210.0,21925.0,21830.0,1390600.0,585540.0,351262.0,425344.0,52719957.0,2.17,51.91,99.04,90.68,786437150.0
2640,2013-02-15,20780,20780,19820,19820,-3.79%,21156.0,20917.0,19334.0,21250.0,20875.0,19750.0,1551870.0,800535.0,419843.0,445690.0,52661197.0,1.57,45.34,97.06,83.3,784885280.0
2641,2013-02-18,19820,19900,19460,19700,-0.61%,20756.0,20872.0,19379.0,20300.0,20060.0,19340.0,572645.0,838018.0,443824.0,449602.0,52657729.0,1.1,44.43,93.81,71.87,784312635.0
2642,2013-02-19,19560,19800,19280,19480,-1.12%,20308.0,20819.0,19411.0,19800.0,19690.0,19360.0,871895.0,983016.0,474820.0,452175.0,52647993.0,0.75,42.76,92.15,63.01,783440740.0
2643,2013-02-20,19480,19660,19320,19500,0.10%,19820.0,20764.0,19446.0,19640.0,19510.0,19120.0,797010.0,1036804.0,502525.0,459370.0,52648811.0,0.42,42.96,93.48,56.52,784237750.0
2644,2013-02-21,19420,19500,19120,19320,-0.92%,19564.0,20685.0,19478.0,19750.0,19495.0,19410.0,584615.0,875607.0,504580.0,464491.0,52643414.0,-0.25,41.55,89.2,46.63,783653135.0
2645,2013-02-22,19360,19480,19260,19420,0.52%,19484.0,20626.0,19507.0,19410.0,19315.0,19030.0,492900.0,663813.0,513172.0,466465.0,52645966.0,-0.7,42.66,90.33,41.48,784146035.0
2646,2013-02-25,19480,19560,19320,19320,-0.51%,19408.0,20562.0,19531.0,19560.0,19395.0,19340.0,353250.0,619934.0,513428.0,464450.0,52644147.0,-1.25,41.82,89.03,36.5,783792785.0
2647,2013-02-26,19220,19360,18880,19140,-0.93%,19340.0,20489.0,19554.0,19440.0,19380.0,19200.0,567825.0,559120.0,531418.0,468667.0,52638856.0,-1.82,40.32,88.12,32.5,783224960.0
2648,2013-02-27,19200,19240,19000,19140,0.00%,19268.0,20409.0,19575.0,19250.0,19130.0,18770.0,491745.0,498067.0,549359.0,471740.0,52638856.0,-2.57,40.32,87.24,27.67,783224960.0
2649,2013-02-28,19260,19340,19100,19120,-0.10%,19228.0,20325.0,19600.0,19190.0,19130.0,18950.0,378660.0,456876.0,552995.0,467838.0,52638461.0,-3.01,40.14,92.82,25.08,782846300.0
2650,2013-03-04,19060,19260,18920,18920,-1.05%,19128.0,20250.0,19632.0,19230.0,19170.0,18990.0,806720.0,519640.0,584563.0,468733.0,52630022.0,-3.19,38.35,95.46,24.37,782039580.0
2651,2013-03-05,19100,19200,18960,19000,0.42%,19064.0,20150.0,19663.0,19090.0,19005.0,18750.0,440010.0,536992.0,587825.0,472286.0,52631883.0,-3.46,39.49,96.45,22.57,782479590.0
2652,2013-03-06,19120,19140,18880,18920,-0.42%,19020.0,20039.0,19683.0,19100.0,19040.0,18860.0,638220.0,551071.0,610751.0,475830.0,52629195.0,-3.75,38.73,97.13,20.32,781841370.0
2653,2013-03-07,18820,18960,18800,18880,-0.21%,18968.0,19940.0,19696.0,19030.0,18965.0,18770.0,208180.0,494358.0,608246.0,467381.0,52628755.0,-3.97,38.34,96.82,19.07,781633190.0
2654,2013-03-08,18920,19000,18640,18660,-1.17%,18876.0,19790.0,19711.0,19000.0,18880.0,18840.0,330000.0,484626.0,600662.0,462265.0,52624910.0,-4.33,36.24,96.58,16.28,781303190.0
2655,2013-03-11,18640,18780,18320,18560,-0.54%,18804.0,19643.0,19716.0,18830.0,18740.0,18470.0,288895.0,381061.0,591262.0,459377.0,52623362.0,-4.77,35.3,95.57,12.91,781014295.0
2656,2013-03-12,18500,18700,18500,18540,-0.11%,18712.0,19485.0,19720.0,18670.0,18555.0,18210.0,249605.0,342980.0,584481.0,456919.0,52623093.0,-5.24,35.11,95.96,8.86,780764690.0
2657,2013-03-13,18500,18700,17940,18020,-2.80%,18532.0,19300.0,19714.0,18720.0,18570.0,18520.0,854280.0,386192.0,619850.0,464124.0,52599132.0,-5.8,30.59,94.15,4.58,779910410.0
2658,2013-03-27,18480,18480,18120,18300,-0.54%,18336.0,18518.0,19761.0,18420.0,18370.0,18220.0,478945.0,343916.0,414443.0,469739.0,52604864.0,-4.05,39.33,101.55,1.73,779443885.0
2659,2013-03-28,18200,18400,18200,18240,-0.33%,18324.0,18473.0,19762.0,18390.0,18300.0,18030.0,155080.0,316624.0,397610.0,464747.0,52604356.0,-3.23,38.62,102.82,5.61,779288805.0
2660,2013-03-29,18300,18420,18200,18340,0.55%,18324.0,18434.0,19756.0,18420.0,18270.0,18220.0,377205.0,302209.0,397537.0,464470.0,52606424.0,-2.86,40.52,100.11,6.43,779666010.0
2661,2013-04-01,18540,18640,18340,18580,1.31%,18372.0,18417.0,19754.0,18490.0,18325.0,18270.0,395480.0,323726.0,376975.0,464231.0,52611599.0,-2.52,44.85,102.31,10.2,780061490.0
2662,2013-04-02,18620,18660,18120,18260,-1.72%,18344.0,18380.0,19725.0,18760.0,18535.0,18460.0,383695.0,358081.0,374159.0,448628.0,52604991.0,-2.37,40.68,99.35,10.72,779677795.0
2663,2013-04-03,18240,18320,17900,17980,-1.53%,18280.0,18333.0,19679.0,18460.0,18325.0,17920.0,365780.0,335448.0,360537.0,431560.0,52599382.0,-2.32,37.47,98.14,10.93,779312015.0
2664,2013-04-04,17900,18220,17660,18100,0.67%,18252.0,18294.0,19637.0,18150.0,18045.0,17730.0,312275.0,366887.0,365742.0,423843.0,52601466.0,-2.22,39.63,98.91,11.36,779624290.0
2665,2013-04-05,18160,18380,17880,17900,-1.10%,18164.0,18256.0,19594.0,18440.0,18020.0,17880.0,190510.0,329548.0,358767.0,415864.0,52599361.0,-2.17,37.36,97.6,11.6,779433780.0
2666,2013-04-08,17960,17980,16960,17180,-4.02%,17884.0,18187.0,19534.0,18140.0,18015.0,17640.0,642945.0,379041.0,376470.0,420119.0,52573500.0,-2.25,30.68,93.68,11.28,778790835.0
2667,2013-04-09,17180,17440,16800,17080,-0.58%,17648.0,18114.0,19474.0,17580.0,17325.0,16560.0,496405.0,401583.0,388810.0,419721.0,52570610.0,-2.4,29.89,92.83,10.74,778294430.0
2668,2013-04-10,17140,17420,17000,17360,1.64%,17524.0,18081.0,19417.0,17260.0,17100.0,16620.0,378865.0,404200.0,365039.0,420757.0,52576821.0,-2.36,34.81,94.86,10.91,778673295.0
2669,2013-04-11,17260,17500,17160,17340,-0.12%,17372.0,18061.0,19366.0,17600.0,17285.0,17180.0,361715.0,414088.0,357058.0,421279.0,52576404.0,-2.23,34.63,95.07,11.42,778311580.0
2670,2013-04-12,17440,17480,16980,17000,-1.96%,17192.0,17995.0,19309.0,17590.0,17335.0,17250.0,317170.0,439420.0,350343.0,424721.0,52570185.0,-2.38,31.64,92.69,10.87,777994410.0
2671,2013-04-15,17120,17160,16460,16460,-3.18%,17048.0,17910.0,19240.0,17240.0,17115.0,16740.0,591915.0,429214.0,366228.0,431582.0,52551383.0,-2.75,27.64,88.59,9.7,777402495.0
2672,2013-04-16,16400,17480,16360,17480,6.20%,17128.0,17865.0,19188.0,16810.0,16635.0,16110.0,561910.0,442315.0,378754.0,439396.0,52586204.0,-2.8,42.21,95.73,9.58,777964405.0
2673,2013-04-17,17500,17680,17260,17460,-0.11%,17148.0,17822.0,19137.0,18040.0,17200.0,16920.0,315130.0,429568.0,378283.0,440449.0,52585843.0,-2.79,42.03,97.11,9.64,777649275.0
2674,2013-04-18,17320,17500,16900,16900,-3.21%,17060.0,17752.0,19075.0,17570.0,17465.0,17150.0,176955.0,392616.0,372554.0,439350.0,52580168.0,-2.96,37.44,93.37,9.19,777472320.0
2675,2013-04-19,17100,17640,16960,17440,3.20%,17148.0,17707.0,19017.0,17200.0,17050.0,16600.0,291290.0,387440.0,364654.0,435146.0,52589475.0,-3.01,43.7,97.43,9.09,777763610.0
2676,2013-04-22,17540,17900,17400,17640,1.15%,17384.0,17672.0,18968.0,17880.0,17370.0,17200.0,248725.0,318802.0,362696.0,433940.0,52592328.0,-2.83,45.82,102.68,12.3,778012335.0
2677,2013-04-23,17600,18200,17440,18200,3.17%,17528.0,17662.0,18928.0,18020.0,17645.0,17520.0,688775.0,344175.0,386538.0,439618.0,52614194.0,-2.5,51.24,106.56,19.13,778701110.0
2678,2013-04-24,18080,18160,17820,18160,-0.22%,17668.0,17655.0,18887.0,18580.0,18010.0,17820.0,299040.0,340957.0,377543.0,441135.0,52613536.0,-2.36,50.86,104.61,21.9,778402070.0
2679,2013-04-25,18160,18320,18000,18160,0.00%,17920.0,17651.0,18844.0,18330.0,18075.0,17990.0,222035.0,349973.0,380891.0,442620.0,52613536.0,-2.27,50.86,104.73,23.51,778402070.0
2680,2013-04-26,18140,18300,18100,18160,0.00%,18064.0,17642.0,18800.0,18320.0,18160.0,18000.0,180355.0,327786.0,371048.0,440527.0,52613536.0,-1.96,50.86,106.82,28.76,778402070.0
2681,2013-04-29,18140,18480,18140,18300,0.77%,18196.0,17628.0,18765.0,18330.0,18180.0,18130.0,279265.0,333894.0,365238.0,442258.0,52615689.0,-1.57,52.33,111.18,34.37,778681335.0
2682,2013-04-30,18320,18320,18000,18000,-1.64%,18156.0,17615.0,18715.0,18560.0,18305.0,18220.0,309480.0,258035.0,361527.0,441170.0,52610616.0,-1.4,49.01,102.97,36.44,778371855.0
2683,2013-05-02,18000,18260,18000,18160,0.89%,18156.0,17624.0,18665.0,18160.0,18080.0,17840.0,215940.0,241415.0,354035.0,441774.0,52612535.0,-1.11,50.77,104.01,39.47,778587795.0
2684,2013-05-03,18160,18400,18060,18200,0.22%,18164.0,17629.0,18621.0,18340.0,18145.0,18080.0,154145.0,227837.0,346128.0,440039.0,52612875.0,-0.69,51.21,107.69,43.82,778741940.0
2685,2013-05-06,18240,18400,18180,18340,0.77%,18200.0,17651.0,18566.0,18470.0,18215.0,18130.0,171160.0,225998.0,345161.0,434864.0,52614191.0,-0.32,52.79,105.16,47.25,778913100.0
2686,2013-05-07,18400,18780,18360,18640,1.64%,18268.0,17724.0,18518.0,18480.0,18315.0,18260.0,340440.0,238233.0,330036.0,432589.0,52619760.0,0.29,55.99,105.67,52.57,779253540.0
2687,2013-05-08,18600,18660,18240,18360,-1.50%,18340.0,17788.0,18462.0,18920.0,18605.0,18500.0,291820.0,234701.0,319806.0,431032.0,52615377.0,0.71,52.48,100.88,56.62,778961720.0
2688,2013-05-09,18300,18360,18040,18120,-1.31%,18332.0,17826.0,18402.0,18510.0,18405.0,18090.0,486885.0,288890.0,325208.0,436699.0,52609012.0,0.97,49.66,99.78,59.43,778474835.0
2689,2013-05-10,18140,18260,17940,18000,-0.66%,18292.0,17859.0,18337.0,18240.0,18160.0,17920.0,384670.0,334995.0,326355.0,434309.0,52606465.0,1.18,48.29,99.12,61.95,778090165.0
2690,2013-05-13,18000,18060,17440,17500,-2.78%,18124.0,17884.0,18285.0,18130.0,18050.0,17810.0,681635.0,437090.0,344578.0,422493.0,52587530.0,1.37,43.07,96.37,64.47,777408530.0
2691,2013-05-14,17600,17660,17280,17300,-1.14%,17856.0,17926.0,18243.0,17780.0,17625.0,17160.0,633770.0,495756.0,346671.0,407191.0,52580287.0,1.69,41.19,94.54,69.1,776774760.0
2692,2013-05-15,17400,17500,17160,17200,-0.58%,17624.0,17912.0,18201.0,17480.0,17385.0,17100.0,362415.0,509875.0,336696.0,403687.0,52578192.0,1.69,40.27,95.56,69.01,776412345.0
2693,2013-05-16,17260,17660,17260,17560,2.09%,17512.0,17917.0,18169.0,17350.0,17265.0,17010.0,609920.0,534482.0,351436.0,399321.0,52590958.0,1.66,44.97,96.7,68.66,777022265.0
2694,2013-05-20,17520,17880,17520,17720,0.91%,17456.0,17958.0,18140.0,17810.0,17510.0,17410.0,480440.0,553636.0,366610.0,394045.0,52595336.0,1.87,46.94,97.36,71.96,777502705.0
2695,2013-05-21,17600,17820,17520,17700,-0.11%,17496.0,17971.0,18113.0,17980.0,17710.0,17620.0,477585.0,512826.0,375925.0,392261.0,52594797.0,1.81,46.72,96.51,71.11,777025120.0
2696,2013-05-22,17720,17820,17480,17520,-1.02%,17540.0,17965.0,18081.0,17910.0,17685.0,17610.0,358155.0,457703.0,381396.0,390015.0,52591154.0,1.36,44.73,93.99,65.23,776666965.0
2697,2013-05-23,17460,17640,17060,17060,-2.63%,17512.0,17908.0,18043.0,17670.0,17585.0,17330.0,316655.0,448551.0,362790.0,389405.0,52582840.0,0.67,40.12,92.92,57.5,776350310.0
2698,2013-05-24,17200,17340,16880,16980,-0.47%,17396.0,17849.0,18007.0,17350.0,17205.0,16770.0,419750.0,410517.0,368826.0,386937.0,52580872.0,0.13,39.37,93.71,51.41,775930560.0
2699,2013-05-27,17000,17060,16540,16600,-2.24%,17172.0,17771.0,17965.0,17160.0,17045.0,16700.0,683145.0,451058.0,391882.0,390127.0,52565584.0,-0.49,36.02,92.22,44.8,775247415.0
2700,2013-05-28,16600,16720,16540,16720,0.72%,16976.0,17699.0,17925.0,16830.0,16700.0,16310.0,634345.0,482410.0,414581.0,394389.0,52570169.0,-1.03,37.79,95.54,38.81,775881760.0
2701,2013-05-29,16800,17340,16780,17240,3.11%,16920.0,17646.0,17897.0,16810.0,16675.0,16630.0,540810.0,518941.0,427658.0,389957.0,52586989.0,-1.56,44.76,99.65,31.03,776422570.0
2702,2013-05-30,17220,17580,16920,17140,-0.58%,16936.0,17603.0,17866.0,17570.0,17150.0,17010.0,541600.0,563930.0,439264.0,391650.0,52583847.0,-1.73,43.76,99.65,28.39,775880970.0
2703,2013-05-31,17140,17140,16840,17060,-0.47%,16952.0,17548.0,17835.0,17360.0,17195.0,16700.0,424370.0,564854.0,449686.0,388086.0,52581867.0,-2.06,42.96,97.15,23.83,775456600.0
2704,2013-06-03,17000,17000,16600,16620,-2.58%,16956.0,17469.0,17797.0,17100.0,17025.0,16800.0,523060.0,532837.0,468132.0,393334.0,52568376.0,-2.72,38.8,93.79,14.82,774933540.0
2705,2013-06-04,16660,16840,16540,16660,0.24%,16944.0,17385.0,17764.0,16810.0,16710.0,16410.0,302490.0,466466.0,474698.0,392875.0,52569104.0,-3.26,39.37,94.12,8.26,775236030.0
2706,2013-06-05,16580,16740,16200,16240,-2.52%,16744.0,17265.0,17725.0,16810.0,16675.0,16510.0,481520.0,454608.0,481752.0,396086.0,52556965.0,-3.9,35.72,92.69,1.12,774754510.0
2707,2013-06-20,16200,16380,16140,16280,-0.49%,16344.0,16537.0,17391.0,16530.0,16320.0,16250.0,344705.0,220630.0,406134.0,383409.0,52545287.0,-4.22,41.44,100.25,0.27,774690120.0
2708,2013-06-21,16280,16340,16080,16300,0.12%,16288.0,16499.0,17356.0,16450.0,16270.0,16210.0,327845.0,255663.0,406694.0,385341.0,52545690.0,-3.73,41.73,103.03,3.76,775017965.0
2709,2013-06-24,16460,16480,16000,16360,0.37%,16316.0,16468.0,17324.0,16450.0,16255.0,16190.0,196830.0,248404.0,395548.0,380639.0,52546415.0,-3.35,42.64,101.36,5.74,775214795.0
2710,2013-06-25,16240,16360,15900,16240,-0.73%,16308.0,16450.0,17291.0,16420.0,16300.0,15940.0,403570.0,294108.0,381569.0,384780.0,52543454.0,-2.88,41.28,101.75,8.66,774811225.0
2711,2013-06-26,16100,16320,15540,15660,-3.57%,16168.0,16397.0,17246.0,16470.0,16185.0,16010.0,570850.0,368760.0,378394.0,388008.0,52523067.0,-2.87,35.52,95.6,8.7,774240375.0
2712,2013-06-27,15800,15960,15680,15860,1.28%,16084.0,16328.0,17201.0,15990.0,15795.0,15210.0,229985.0,345816.0,362853.0,385250.0,52526004.0,-3.02,38.64,96.71,8.36,774470360.0
2713,2013-06-28,15860,15960,15660,15780,-0.50%,15980.0,16260.0,17159.0,16050.0,15840.0,15770.0,338340.0,347915.0,352690.0,384494.0,52524297.0,-3.24,37.87,95.17,7.88,774132020.0
2714,2013-07-01,15820,16080,15780,16000,1.39%,15908.0,16207.0,17126.0,15870.0,15795.0,15570.0,182455.0,345040.0,340594.0,381438.0,52526841.0,-3.17,41.27,98.64,8.06,774314475.0
2715,2013-07-02,15960,16600,15960,16460,2.88%,15952.0,16199.0,17099.0,16190.0,15965.0,15890.0,341185.0,332563.0,331500.0,381920.0,52536650.0,-2.8,47.62,101.11,10.22,774655660.0
2716,2013-07-03,16560,16760,16280,16460,0.00%,16112.0,16189.0,17075.0,16850.0,16370.0,16210.0,286810.0,275755.0,330716.0,383525.0,52536650.0,-2.47,47.62,100.61,12.04,774655660.0
2717,2013-07-04,16620,16720,16420,16680,1.34%,16276.0,16211.0,17067.0,16610.0,16490.0,16130.0,197565.0,269271.0,316519.0,376102.0,52539291.0,-1.97,50.47,102.46,17.14,774853225.0
2718,2013-07-05,16680,16840,16540,16720,0.24%,16464.0,16256.0,17061.0,16850.0,16625.0,16550.0,235615.0,248726.0,285336.0,371756.0,52539856.0,-1.47,50.98,102.58,23.3,775088840.0
2719,2013-07-08,16620,16900,16500,16800,0.48%,16624.0,16289.0,17051.0,16930.0,16705.0,16630.0,193895.0,251014.0,271106.0,368673.0,52540784.0,-1.09,52.02,102.69,29.43,775282735.0
2720,2013-07-09,16820,16840,16540,16800,0.00%,16692.0,16331.0,17042.0,17050.0,16750.0,16650.0,528400.0,288457.0,286398.0,371451.0,52540784.0,-0.72,52.02,103.45,36.19,775282735.0
2721,2013-07-10,16740,16840,16440,16820,0.12%,16764.0,16353.0,17039.0,16820.0,16745.0,16520.0,290185.0,289132.0,288795.0,371001.0,52541129.0,-0.27,52.31,107.41,45.34,775572920.0
2722,2013-07-11,16680,16860,16640,16820,0.00%,16792.0,16374.0,17045.0,17030.0,16730.0,16630.0,208060.0,291231.0,281737.0,364604.0,52541129.0,0.28,52.31,106.05,54.81,775572920.0
2723,2013-07-12,16960,16960,16660,16680,-0.83%,16784.0,16379.0,17032.0,16950.0,16785.0,16730.0,294720.0,303052.0,288839.0,360150.0,52538676.0,0.73,50.0,105.7,62.02,775278200.0
2724,2013-07-15,16660,16900,16660,16720,0.24%,16768.0,16404.0,17020.0,16820.0,16745.0,16520.0,355930.0,335459.0,294979.0,360830.0,52539530.0,1.22,50.66,104.5,70.14,775634130.0
2725,2013-07-16,16620,16820,16620,16740,0.12%,16756.0,16427.0,17017.0,16930.0,16750.0,16690.0,131655.0,256110.0,292810.0,360075.0,52539687.0,1.41,51.0,101.7,73.46,775765785.0
2726,2013-07-17,16800,16940,16740,16780,0.24%,16748.0,16448.0,17006.0,16880.0,16730.0,16680.0,120415.0,222156.0,288951.0,357228.0,52539975.0,1.6,51.7,101.94,76.59,775886200.0
2727,2013-07-18,16800,16840,16680,16760,-0.12%,16736.0,16472.0,16991.0,16860.0,16810.0,16660.0,230880.0,226720.0,283260.0,356930.0,52539700.0,1.61,51.31,100.48,76.69,775655320.0
2728,2013-07-19,16800,17200,16600,17140,2.27%,16828.0,16514.0,16974.0,16800.0,16760.0,16640.0,345785.0,236933.0,284156.0,351214.0,52547540.0,1.59,57.67,102.51,76.54,776001105.0
2729,2013-07-22,17220,17620,17080,17520,2.22%,16988.0,16572.0,16963.0,17470.0,17020.0,16870.0,390095.0,243766.0,293820.0,352731.0,52556188.0,1.74,62.81,104.29,77.69,776391200.0
2730,2013-07-23,17400,17620,17380,17520,0.00%,17144.0,16636.0,16952.0,17840.0,17435.0,17300.0,351495.0,287734.0,291216.0,354889.0,52556188.0,1.87,62.81,104.29,78.61,776391200.0
2731,2013-07-24,17440,17540,17260,17420,-0.57%,17272.0,16724.0,16940.0,17690.0,17510.0,17450.0,325255.0,328702.0,278936.0,357304.0,52554332.0,2.27,60.65,103.57,85.2,776065945.0
2732,2013-07-25,17380,17600,17300,17360,-0.34%,17392.0,16799.0,16924.0,17480.0,17410.0,17200.0,166200.0,315766.0,275747.0,355419.0,52553759.0,2.6,59.36,103.21,90.32,775899745.0
2733,2013-07-26,17560,17740,17440,17660,1.73%,17496.0,16893.0,16919.0,17480.0,17405.0,17180.0,212680.0,289145.0,269464.0,353806.0,52557435.0,3.14,63.46,105.88,97.95,776112425.0
2734,2013-07-29,17660,17700,17020,17500,-0.91%,17492.0,16968.0,16908.0,17850.0,17625.0,17550.0,352175.0,281561.0,277950.0,356077.0,52554244.0,3.44,60.05,104.67,100.0,775760250.0
2735,2013-07-30,17480,17560,17300,17540,0.23%,17496.0,17022.0,16897.0,17600.0,17430.0,16920.0,182095.0,247681.0,269996.0,356542.0,52554660.0,3.62,60.61,104.78,100.0,775942345.0
2736,2013-07-31,17500,17540,17360,17540,0.00%,17520.0,17076.0,16883.0,17680.0,17485.0,17420.0,137865.0,210203.0,262548.0,355988.0,52554660.0,3.82,60.61,104.53,100.0,775942345.0
2737,2013-08-01,17580,17600,17400,17540,0.00%,17556.0,17119.0,16865.0,17630.0,17495.0,17450.0,86585.0,194280.0,256999.0,351757.0,52554660.0,3.93,60.61,104.65,100.0,775942345.0
2738,2013-08-02,17600,17660,17340,17560,0.11%,17536.0,17161.0,16852.0,17570.0,17520.0,17370.0,266850.0,205114.0,258561.0,351340.0,52554964.0,3.92,60.93,102.45,100.0,776209195.0
2739,2013-08-05,17500,17680,17400,17640,0.46%,17564.0,17203.0,16844.0,17610.0,17530.0,17290.0,158615.0,166402.0,256797.0,345869.0,52555687.0,3.81,62.23,100.68,100.0,776367810.0
2740,2013-08-06,17660,17980,17640,17720,0.45%,17600.0,17249.0,16839.0,17800.0,17590.0,17520.0,371265.0,204236.0,248940.0,345646.0,52557371.0,3.68,63.51,101.14,100.0,776739075.0
2741,2013-08-07,17720,17940,17680,17880,0.90%,17668.0,17302.0,16845.0,18020.0,17765.0,17680.0,245290.0,225721.0,246696.0,338374.0,52559585.0,3.46,65.96,102.64,100.0,776984365.0
2742,2013-08-08,17840,18000,17760,17900,0.11%,17740.0,17356.0,16855.0,18040.0,17845.0,17780.0,255535.0,259511.0,249069.0,332070.0,52559871.0,3.32,66.25,103.11,100.0,777239900.0
2743,2013-08-09,17760,17860,17400,17840,-0.34%,17796.0,17414.0,16866.0,18070.0,17890.0,17830.0,289820.0,264105.0,248824.0,330860.0,52558900.0,3.08,64.47,101.02,100.0,776950080.0
2744,2013-08-12,17460,17640,17180,17200,-3.59%,17708.0,17438.0,16860.0,18080.0,17735.0,17620.0,374365.0,307255.0,249746.0,326934.0,52545470.0,2.77,49.45,98.29,97.0,776575715.0
2745,2013-08-13,17100,17440,17000,17360,0.93%,17636.0,17469.0,16854.0,17420.0,17305.0,16960.0,193955.0,271793.0,252861.0,322159.0,52547274.0,2.63,52.38,98.97,95.15,776769670.0
2746,2013-08-14,17200,17360,17120,17220,-0.81%,17504.0,17491.0,16846.0,17620.0,17290.0,17180.0,143925.0,251520.0,254036.0,316598.0,52546113.0,2.43,49.72,98.18,91.92,776625745.0
2747,2013-08-16,16980,17580,16980,17460,1.39%,17416.0,17526.0,16845.0,17410.0,17230.0,17170.0,237695.0,247952.0,254377.0,314590.0,52549426.0,2.38,53.95,99.54,91.11,776863440.0
