Date,Start,high,low,close,percent,5MA,20MA,60MA,Demark_high,Demark_middle,Demakr_low,volume,5VOL,20VOL,60VOL,PVT,Sonar,RSI,Momentum,RMI,OBV
2014-02-25,14440,14580,14380,14580,1.53%,14908,15475,16468,14760,14560,13960,473390,481329,375622,275082,52455490,-4.17,28.87,93.46,0,773668095
2014-02-26,14620,14680,14360,14360,-1.51%,14720,15414,16432,14680,14530,14480,363340,486930,370505,278518,52450008,-4.1,26.92,92.65,0,773304755
2014-02-27,14400,14420,14180,14200,-1.11%,14524,15338,16386,14520,14440,14200,351135,462305,374426,278029,52446095,-4.11,25.59,91.85,0,772953620
2014-02-28,14280,14280,13920,14000,-1.41%,14300,15238,16336,14310,14250,14070,521520,502551,391676,284447,52438750,-4.31,24.03,91.5,0,772432100
2014-03-03,14000,14100,13840,13880,-0.86%,14204,15129,16284,14140,14050,13780,419200,425717,394861,289546,52435157,-4.63,23.13,91.08,0,772012900
2014-03-04,13880,14060,13680,13740,-1.01%,14036,15016,16231,13990,13925,13730,541715,439382,404059,296350,52429693,-5.06,22.11,89.92,0,771471185
2014-03-05,13840,14040,13800,13880,1.02%,13940,14910,16180,13900,13805,13520,619995,490713,416833,304471,52436010,-5.47,25.56,90.72,0,772091180
2014-03-06,14000,14220,13860,13880,0.00%,13876,14816,16130,14080,13900,13840,1106020,641690,461894,321816,52436010,-5.74,25.56,91.44,0,772091180
2014-03-07,13960,13960,13780,13880,0.00%,13852,14718,16072,14050,13960,13690,980960,733578,497722,333408,52436010,-5.99,25.56,91.8,0,772091180
2014-03-10,13900,14080,13860,13880,0.00%,13852,14631,16017,13920,13875,13740,678370,785412,524004,342484,52436010,-5.92,25.56,96.66,0,772091180
2014-03-11,13940,14080,13820,13880,0.00%,13880,14545,15959,13980,13925,13760,729405,822950,552925,351644,52436010,-6.01,25.56,95.2,0,772091180
2014-03-12,13880,14080,13800,14020,1.01%,13908,14471,15902,13980,13915,13720,598975,818746,567905,358207,52442052,-6.12,29.65,97.63,0,772690155
2014-03-13,14040,14120,13900,13980,-0.29%,13928,14397,15850,14190,13980,13910,525825,702707,583183,364953,52440551,-6.14,29.17,98.45,0,772164330
2014-03-14,13940,15440,13900,15300,9.44%,14212,14397,15819,14050,13995,13830,2664570,1039429,683216,408177,52692142,-5.52,54.8,109.29,6.69,774828900
2014-03-17,15200,15500,14960,15200,-0.65%,14476,14395,15784,16140,14985,14600,972710,1098297,688066,420697,52685784,-4.85,53.25,109.51,13.15,773856190
2014-03-18,15240,15320,15000,15220,0.13%,14744,14392,15744,15470,15215,14930,615375,1075491,704788,428116,52686594,-4.16,53.53,110.77,19.83,774471565
2014-03-19,15320,16040,15080,15960,4.86%,15132,14425,15715,15270,15190,14950,1375850,1230866,756814,447672,52753488,-3.25,62.23,114.99,28.01,775847415
2014-03-20,15800,16040,15520,15960,0.00%,15528,14464,15691,16480,15760,15520,643340,1254369,765268,452004,52753488,-2.38,62.23,114.99,35.06,775847415
2014-03-21,16100,16100,15720,15780,-1.13%,15624,14497,15661,16260,15870,15740,507255,822906,774616,456878,52747767,-1.5,59.23,113.69,41.07,775340160
2014-03-24,15700,15880,15360,15760,-0.13%,15736,14567,15635,15940,15845,15560,432900,714944,756092,462622,52747218,-0.44,58.89,113.54,47.48,774907260
2014-03-25,15760,15820,15420,15420,-2.16%,15776,14609,15600,16080,15690,15560,247775,641424,744812,465224,52741873,0.44,53.49,111.1,52.47,774659485
2014-03-26,15500,15780,15380,15560,0.91%,15696,14669,15574,15620,15520,15220,238135,413881,738552,467660,52744035,1.37,55.27,110.98,57.53,774897620
2014-03-27,15520,15760,15220,15480,-0.51%,15600,14733,15548,15870,15570,15470,349730,355159,738481,471704,52742237,2.33,54.02,110.73,62.67,774547890
2014-03-28,15480,15480,15100,15460,-0.13%,15536,14806,15526,15620,15485,15080,362240,326156,730517,475431,52741769,2.84,53.7,101.05,66.12,774185650
2014-03-31,15420,15680,15380,15640,1.16%,15512,14894,15503,15470,15375,15090,474010,334378,733258,481154,52747288,3.47,56.17,102.89,70.4,774659660
2014-04-01,15820,16340,15500,15580,-0.38%,15544,14986,15481,15810,15585,15510,896790,464181,751012,494927,52743847,4.13,55.14,102.37,75.52,773762870
2014-04-02,15540,15860,15460,15740,1.03%,15580,15079,15461,15960,15750,15120,372820,491118,738653,499290,52747676,4.53,57.35,98.62,79.62,774135690
2014-04-03,15760,15900,15360,15380,-2.29%,15560,15154,15432,16000,15700,15600,286640,478500,697684,499762,52741120,4.77,51.34,96.37,82.3,773849050
2014-04-04,15220,15560,15040,15160,-1.43%,15500,15218,15402,15640,15505,15100,574880,521028,677380,506147,52732897,4.97,48.08,96.07,84.76,773274170
2014-04-07,15200,15480,15000,15020,-0.92%,15376,15275,15374,15360,15230,14840,335100,493246,660216,507148,52729802,4.86,46.12,95.3,83.71,772939070
2014-04-08,14900,14960,14760,14820,-1.33%,15224,15322,15338,15250,15130,14770,576705,429229,652581,514275,52722123,4.88,43.45,96.11,84.11,772362365
2014-04-09,14880,14960,14800,14880,0.40%,15052,15365,15303,14890,14840,14690,282035,411072,636734,515901,52723265,4.74,44.47,95.63,82.77,772644400
2014-04-10,15000,15000,14660,14700,-1.21%,14916,15401,15265,14960,14880,14800,465815,446907,633734,518822,52717630,4.53,42.06,94.96,80.64,772178585
2014-04-11,14580,14680,14440,14640,-0.41%,14812,15368,15230,14850,14765,14510,324630,396857,516737,517784,52716305,3.8,41.28,94.7,76.36,771853955
2014-04-14,14580,14800,14520,14800,1.09%,14768,15348,15202,14780,14600,14540,185125,366862,477358,511729,52718328,3.05,44.21,94.63,71.79,772039080
2014-04-15,14880,14940,14800,14840,0.27%,14772,15329,15179,14940,14730,14660,102185,271958,451698,501491,52718605,2.29,44.93,95.25,67.06,772141265
2014-04-16,14900,14960,14660,14820,-0.13%,14760,15272,15156,14890,14855,14750,163395,248230,391075,495478,52718384,1.28,44.63,94.16,60.19,771977870
2014-04-17,14840,14960,14720,14880,0.40%,14796,15218,15133,14890,14815,14590,222620,199591,370039,492719,52719286,0.42,45.8,96.75,53.69,772200490
2014-04-18,14880,15040,14760,15020,0.94%,14872,15180,15111,15040,14860,14800,181240,170913,353738,490158,52720991,-0.25,48.47,99.08,47.56,772381730
2014-04-21,15060,15100,14920,15000,-0.13%,14912,15142,15087,15170,14960,14890,136095,161107,338898,487163,52720810,-0.87,48.12,99.87,40.32,772245635
2014-04-22,15000,15000,14780,14840,-1.07%,14912,15113,15066,15050,15005,14870,312765,203223,342148,487527,52717474,-1.36,45.29,100.13,32.9,771932870
2014-04-23,14840,14880,14660,14660,-1.21%,14880,15068,15050,14920,14865,14700,305695,231683,345526,484861,52713766,-1.93,42.33,98.52,22.75,771627175
2014-04-24,14660,14740,14260,14400,-1.77%,14784,15014,15028,14770,14715,14550,327415,252642,344410,485772,52707959,-2.51,38.5,97.96,10.1,771299760
2014-04-25,14500,14680,14340,14460,0.42%,14672,14964,15003,14570,14450,14090,380230,292440,345310,489168,52709543,-2.63,39.83,98.77,8.44,771679990
2014-04-28,14480,15340,14480,14820,2.49%,14636,14923,14982,14570,14485,14230,959880,457197,369603,499241,52733441,-2.77,47.06,100.14,4.3,772639870
2014-04-29,14880,15120,14780,14980,1.08%,14664,14893,14965,15510,14865,14650,415740,477792,345550,500207,52737929,-2.84,49.88,100.94,1.98,773055610
2014-04-30,15100,15160,14820,14980,0.00%,14728,14855,14948,15220,14965,14880,374825,491618,345651,500379,52737929,-2.73,49.88,101.08,3.77,773055610
2014-05-02,14960,15140,14960,14960,-0.13%,14840,14834,14935,15070,14985,14730,382830,502701,350460,503346,52737418,-2.52,49.52,100.54,4.93,772672780
2014-05-07,14940,15020,14560,14800,-1.07%,14908,14816,14917,15050,15005,14870,394990,505653,341466,505523,52733193,-2.4,46.61,98.54,5.17,772277790
2014-05-08,14780,14840,14580,14640,-1.08%,14872,14797,14901,14910,14795,14450,156450,344967,332533,505584,52731502,-2.28,43.89,97.6,5.43,772121340
2014-05-09,14640,14940,14580,14580,-0.41%,14792,14785,14884,14740,14675,14480,132875,288394,310342,505283,52730957,-2.17,42.9,98.25,5.68,771988465
2014-05-12,14780,14800,14440,14520,-0.41%,14700,14767,14868,14760,14670,14400,345430,282515,313512,506050,52729536,-2,41.91,99.05,6.12,771643035
2014-05-13,14540,14680,14300,14560,0.28%,14620,14760,14853,14660,14570,14300,563750,318699,318408,511775,52731089,-1.69,42.84,101.11,9.29,772206785
2014-05-14,14580,14660,14340,14560,0.00%,14572,14756,14840,14810,14525,14430,431755,326052,323764,507906,52731089,-1.39,42.84,100.69,12.32,772206785
2014-05-15,14600,14680,14460,14600,0.27%,14564,14746,14830,14610,14530,14290,297110,354184,329364,498262,52731905,-1.19,43.85,98.52,13.88,772503895
2014-05-16,14540,14620,14360,14500,-0.68%,14548,14729,14817,14710,14585,14490,435990,414807,346054,500847,52728919,-1.1,41.9,96.8,14.66,772067905
2014-05-19,14560,14600,14300,14360,-0.97%,14516,14706,14801,14560,14495,14300,234990,392719,349634,499174,52726650,-1,39.32,95.86,15.67,771832915
2014-05-20,14440,14440,14080,14340,-0.14%,14472,14679,14787,14480,14405,14180,288310,337631,352918,496075,52726249,-1.04,38.96,95.86,15.25,771544605
2014-05-21,14280,14520,14280,14320,-0.14%,14424,14644,14774,14390,14300,14030,154455,282171,351579,493311,52726033,-1.16,38.58,96.76,14.17,771390150
2014-05-22,14340,14680,14320,14640,2.23%,14432,14626,14778,14540,14360,14300,297780,282305,359663,484885,52732687,-1.16,47.17,100,14.23,771687930
2014-05-23,15080,15900,15060,15620,6.69%,14656,14665,14796,14840,14570,14480,2339365,662980,460993,515984,52889284,-0.81,63.62,107.13,29.31,774027295
2014-05-26,15620,15620,15620,15620,0.00%,14908,14713,14817,16180,15550,15340,0,615982,445708,509929,52889284,-0.37,63.62,107.58,41.92,774027295
2014-05-27,17960,17960,17960,17960,14.98%,15632,14891,14879,15620,15620,15620,68150,571950,432745,505212,52899494,0.89,80.1,123.35,63.39,774095445
2014-05-28,20640,20640,20640,20640,14.92%,16896,15200,14990,17960,17960,17960,8883245,2317708,857896,644574,54225056,3.01,87.14,141.76,78.32,782978690
2014-05-29,20980,21520,20300,20640,0.00%,18096,15491,15103,20640,20640,20640,18210870,5900326,1720446,941102,54225056,5.05,87.14,141.37,84.33,782978690
2014-05-30,20600,20860,19520,19560,-5.23%,18884,15720,15200,21080,20775,19860,5815450,6595543,1990431,1028998,53920759,6.73,75.19,134.9,87.23,777163240
2014-06-02,19660,19900,18720,18800,-3.89%,19520,15911,15282,20210,19875,18870,4121930,7419929,2177786,1087363,53760602,8.19,68.24,130.92,89,773041310
2014-06-03,18620,19440,18620,19280,2.55%,19784,16127,15372,19350,19055,18170,4007365,8207772,2359013,1135719,53862918,9.86,70.09,134.45,90.49,777048675
2014-06-05,19100,19220,18360,18420,-4.46%,19340,16308,15447,19770,19155,18950,2333975,6897918,2455962,1158269,53758809,11.36,63.15,128.63,91.98,774714700
2014-06-09,18640,19280,18460,18540,0.65%,18920,16503,15525,18820,18605,17960,1995855,3654915,2547932,1180227,53771811,12.83,63.68,126.64,93.47,776710555
2014-06-10,18620,18980,18480,18560,0.11%,18720,16702,15603,18910,18705,18090,1509230,2793671,2616750,1193224,53773439,13.89,63.78,118.82,94.42,778219785
2014-06-11,18580,18580,18140,18300,-1.40%,18620,16891,15674,18770,18645,18270,1649535,2299192,2681956,1210734,53750332,14.8,61.64,117.16,95,776570250
2014-06-12,18300,19040,18300,18900,3.28%,18544,17108,15756,18440,18330,18000,2023810,1902481,2754958,1235700,53816686,14.89,64.53,105.23,95.08,778594060
2014-06-13,18900,19040,18480,18820,-0.42%,18624,17321,15815,19340,18785,18600,1208465,1677379,2793794,1211432,53811571,13.95,63.85,91.18,91.67,777385595
2014-06-16,18800,18880,18480,18680,-0.74%,18652,17525,15873,18930,18790,18370,895855,1457379,2823731,1210151,53804907,13.13,62.64,90.5,88.64,776489740
2014-06-17,18780,19260,18760,19140,2.46%,18768,17757,15938,18780,18680,18380,1575785,1470690,2880721,1226158,53843711,12.96,64.95,97.85,88.74,778065525
2014-06-18,19240,19300,18840,18860,-1.46%,18880,17982,15987,19450,19075,18950,1093260,1359435,2923634,1221448,53827718,13.02,62.47,100.32,89.81,776972265
2014-06-19,19020,19140,18840,18940,0.42%,18888,18212,16036,19080,18965,18620,745305,1103734,2946484,1223147,53830879,12.93,62.9,98.24,90.3,777717570
2014-06-20,19000,21400,18960,20260,6.97%,19176,18509,16111,19040,18965,18740,6535615,2169164,3265542,1323620,54286371,13.5,69.04,109.99,91.45,784253185
2014-06-23,20760,23280,20640,23280,14.91%,20096,18941,16236,22050,20220,19610,8071915,3604376,3654249,1450937,55489588,14.77,77.88,125.57,92.15,792325100
2014-06-24,23440,23920,22160,22840,-1.89%,20836,19302,16360,24600,22620,21960,7339815,4757182,3904272,1569138,55350863,15.57,74.6,123.06,92.57,784985285
2014-06-25,23140,24360,22860,23280,1.93%,21720,19685,16489,23380,22940,21620,6757745,5890079,4242159,1677798,55481047,16.54,75.68,127.21,93.01,791743030
2014-06-26,23400,24220,23100,23660,1.63%,22664,19970,16625,24570,23445,23070,4612905,6663599,4469396,1748851,55556344,16.73,76.59,125.19,93.15,796355935
2014-06-27,23700,24140,23080,23160,-2.11%,23244,20096,16753,24500,23660,23380,2743565,5905189,4162412,1788539,55498365,16.02,72.82,123.06,92.97,793612370
2014-06-30,22800,23560,22760,23400,1.04%,23268,20234,16883,23650,23385,22590,1740360,4638878,3338887,1809645,55516400,15.46,73.48,125.27,92.82,795352730
2014-07-01,23400,24480,23220,24100,2.99%,23520,20461,17025,23880,23280,23080,2859955,3742906,3191112,1842365,55601954,15.23,75.33,125.91,92.81,798212685
2014-07-02,24320,25140,23700,23940,-0.66%,23652,20718,17161,24920,23975,23660,3254475,3042252,3147740,1890392,55580347,15.22,74.08,126.94,92.88,794958210
2014-07-03,24020,24460,23500,24200,1.09%,23760,20964,17308,24540,24180,23100,1833440,2486359,3039043,1916172,55600259,15.11,74.8,127.77,92.92,796791650
2014-07-04,24080,24280,23400,23500,-2.89%,23828,21218,17447,24810,24090,23850,2218295,2381305,3033259,1943562,55536094,14.64,69.36,115.99,92.82,794573355
2014-07-07,23200,23360,22720,23200,-1.28%,23788,21451,17584,23890,23670,23010,2197370,2472707,3043335,1974600,55508042,13.25,67.15,99.66,92.23,792375985
2014-07-08,23040,23140,22740,22820,-1.64%,23532,21664,17717,23520,23120,22880,1223000,2145316,3029024,1985372,55488010,12.24,64.4,99.91,91.79,791152985
2014-07-09,22600,23460,22200,22680,-0.61%,23280,21883,17847,22980,22880,22580,2322450,1958911,3062669,2019379,55473762,11.17,63.4,97.42,90.37,788830535
2014-07-10,23400,24140,23340,23980,5.73%,23236,22137,18002,23700,22755,22440,3180980,2228419,3120528,2064632,55656094,10.85,68.26,101.35,90.26,792011515
2014-07-11,24320,24360,23560,23560,-1.75%,23248,22374,18150,24460,23860,23660,1700180,2124796,3145114,2087557,55626316,11.34,65.3,101.73,93.47,790311335
2014-07-14,23560,23760,23240,23660,0.42%,23340,22623,18298,23960,23760,23160,919140,1869150,3146278,2099791,55630217,11.81,65.68,101.11,97.12,791230475
2014-07-15,23960,24980,23800,24500,3.55%,23676,22891,18459,23970,23580,23450,2817580,2188066,3208368,2145048,55730249,11.88,68.67,101.66,97.95,794048055
2014-07-16,24640,25040,23840,23880,-2.53%,23916,23142,18610,25330,24445,24150,1760140,2075604,3241712,2171660,55685707,11.7,64.3,99.75,97.83,792287915
2014-07-17,24120,24900,23620,24700,3.43%,24060,23430,18774,24460,24160,23260,1753270,1790062,3292110,2197171,55745911,11.76,67.21,102.07,98.51,794041185
2014-07-18,24520,25000,24240,24740,0.16%,24296,23654,18936,25440,24480,24160,1583795,1766785,3044519,2220547,55748476,11.48,67.35,105.28,98.49,795624980
2014-07-21,24700,25960,24440,25800,4.28%,24724,23780,19116,25250,24680,24490,2689605,2120878,2775403,2263105,55863714,10.86,70.77,111.21,98.42,798314585
2014-07-22,25960,26840,25800,26200,1.55%,25064,23948,19305,26640,25500,25120,3720155,2301393,2594420,2319895,55921391,10.54,71.94,114.81,98.39,802034740
2014-07-23,26320,26620,25700,25800,-1.53%,25448,24074,19491,27040,26260,26000,1680875,2285540,2340577,2342815,55895729,10.01,69.02,113.76,98.32,800353865
2014-07-24,26220,26700,26100,26480,2.64%,25804,24215,19692,26210,25980,25290,1983805,2331647,2209122,2370421,55948015,9.39,71.13,110.43,98.24,802337670
2014-07-25,26780,27060,26200,26340,-0.53%,26124,24374,19890,26890,26440,26290,1215335,2257955,2132710,2384340,55941589,8.94,70.09,111.8,98.17,801122335
2014-07-28,26360,26440,25240,25540,-3.04%,26072,24481,20069,26700,26485,25840,1515160,2023066,2121450,2393594,55895571,8.21,64.44,107.95,98.04,799607175
2014-07-29,25200,25540,24220,24220,-5.17%,25676,24487,20223,25990,25690,24790,2241390,1727313,2090522,2424022,55779728,6.97,56.51,98.86,96.94,797365785
2014-07-30,24800,26800,24780,26160,8.01%,25748,24598,20409,24880,24550,23560,4784020,2347942,2166999,2497508,56162923,6.29,63.48,109.55,96.67,802149805
2014-07-31,26500,26800,25820,26340,0.69%,25720,24705,20599,27490,25975,25470,2428015,2436784,2196728,2531595,56179630,5.44,64.05,106.64,96.23,804577820
2014-08-01,26100,29700,25840,28320,7.52%,26116,24946,20824,26570,26325,25590,4893680,3172453,2330497,2606573,56547492,5.46,69.52,114.47,96.28,809471500
2014-08-04,28500,29280,27700,28680,1.27%,26744,25220,21058,30940,28045,27080,3011835,3471788,2371220,2654163,56585778,6.06,70.38,111.16,96.88,812483335
2014-08-05,29100,30000,28700,29140,1.60%,27728,25536,21301,29770,28585,28190,3961915,3815893,2508166,2717980,56649323,6.63,71.48,111.22,97.21,816445250
2014-08-06,29040,30220,28660,29680,1.85%,28432,25886,21553,30220,29245,28920,2776205,3414330,2530854,2758493,56700770,7.53,72.72,115.04,99.08,819221455
2014-08-07,29800,34100,29740,31200,5.12%,29404,26247,21831,30730,29560,29170,9504980,4829723,2847054,2907513,57187548,8.39,75.86,117.82,99.18,828726435
2014-08-08,31300,32680,31040,31860,2.12%,30112,26662,22119,34830,31560,30470,4134455,4677878,2968768,2969225,57275007,9.39,77.06,120.96,99.27,832860890
2014-08-11,32200,32460,30540,30540,-4.14%,30484,27006,22385,33090,31860,31450,2961460,4667803,3070884,3013631,57152310,10.31,69.7,119.58,99.34,829899430
2014-08-12,30220,33020,29980,33020,8.12%,31260,27432,22693,31500,31020,29580,4208335,4717087,3140422,3076503,57494048,12.03,74.53,136.33,99.43,834107765
2014-08-13,32760,35880,32520,34260,3.76%,32176,27951,23025,34540,32260,31500,7253500,5612546,3415090,3193478,57766439,13.63,76.5,130.96,99.59,841361265
2014-08-14,34600,35060,34120,34300,0.12%,32796,28431,23358,36750,34230,33390,2337000,4178950,3444276,3227623,57769167,15.08,76.57,130.22,99.63,843698265
2014-08-18,34820,34940,33920,33940,-1.05%,33212,28891,23685,34680,34445,33740,2261150,3804289,3478144,3262735,57745435,15.81,74.7,119.84,99.65,841437115
2014-08-19,33700,35700,33700,35420,4.36%,34188,29372,24031,34440,34185,33420,3252175,3862432,3506272,3311975,57887251,16.46,77.12,123.5,99.67,844689290
2014-08-20,35760,36620,35060,35060,-1.02%,34596,29815,24355,36560,35060,34560,3177975,3656360,3479163,3325952,57854951,16.76,75.27,120.32,99.67,841511315
2014-08-21,35200,35300,33800,33820,-3.54%,34508,30216,24658,35840,35450,34280,3032050,2812070,3546722,3376486,57747713,16.73,69.23,113.95,99.68,838479265
2014-08-22,34100,34680,32780,33820,0.00%,34412,30583,24923,34560,34185,33060,3228340,2990338,3608949,3429156,57747713,16.52,69.23,108.4,99.68,838479265
2014-08-25,34220,34860,33000,33000,-2.42%,34224,30916,25129,34250,33775,32350,2383230,3014754,3667344,3320822,57689929,15.96,65.36,103.58,99.67,836096035
2014-08-26,33320,33440,32120,32640,-1.09%,33668,31271,25329,33930,33465,32070,3216475,3007614,3752409,3070916,57654841,15.79,63.72,106.88,99.67,832879560
2014-08-27,32660,33500,30100,30720,-5.88%,32800,31596,25515,33040,32710,31720,6005480,3573115,3940614,3074083,57301577,15.18,55.79,93.03,97.38,826874080
2014-08-28,31200,34280,31180,34280,11.59%,32892,32002,25773,32110,31260,28710,7716480,4510001,4087237,3133992,58195805,14.49,64.45,100.06,97.31,834590560
2014-08-29,33800,34560,33020,33020,-3.68%,32732,32336,26002,35830,33505,32730,3877610,4639855,4159716,3131829,58053279,13.74,60.05,96.27,95.8,830712950
2014-09-01,32400,33700,32300,32600,-1.27%,32652,32550,26238,33790,33405,32250,2222985,4607806,4026182,3129979,58025003,12.66,58.65,96.05,94.07,828489965
2014-09-02,33800,34480,33260,33360,2.33%,32796,32784,26485,33850,32800,32450,2884795,4541470,4019830,3144795,58092256,11.62,60.42,94.18,91.51,831374760
2014-09-03,34000,34580,33540,33980,1.86%,33448,33026,26742,33920,33615,32700,2343165,3809007,3938892,3158694,58135804,10.77,61.83,96.92,89.97,833717925
2014-09-04,34060,34160,32900,32900,-3.18%,33172,33187,26985,34280,34020,33240,2130750,2691861,3906620,3166714,58068082,9.83,58.03,97.28,88.39,831587175
2014-09-05,32460,32740,31300,31640,-3.83%,32896,33209,27198,33530,33215,32270,3408725,2598084,3601807,3189796,57937535,8.59,53.96,93.55,85.09,828178450
2014-09-11,31980,32500,30400,31020,-1.96%,32580,33167,27401,32190,31830,30750,3145685,2782624,3552368,3222083,57875894,7.28,52.06,94,81.57,825032765
2014-09-12,30820,31420,29980,30580,-1.42%,32024,33169,27599,31760,31235,29660,2340185,2673702,3521304,3246155,57842700,6.07,50.72,93.69,77.76,822692580
2014-09-15,30400,30700,29020,29140,-4.71%,31056,32975,27766,31000,30640,29560,2673915,2739852,3444584,3264458,57716786,4.36,46.58,94.86,72.55,820018665
2014-09-16,28840,30600,28840,29840,2.40%,30444,32754,27949,29920,29500,28240,2816205,2876943,3222719,3293173,57784437,2.35,48.73,87.05,63.08,822834870
2014-09-17,29860,31680,29780,30660,2.75%,30248,32572,28144,31100,29780,29340,2899090,2775016,3250823,3329070,57864103,0.73,51.15,92.85,54.55,825733960
2014-09-18,31540,31660,30360,30580,-0.26%,30160,32404,28316,32120,30695,30220,1873500,2520579,3231441,3251368,57859215,-0.45,50.91,93.8,46.98,823860460
2014-09-19,31320,31480,30520,30880,0.98%,30220,32177,28443,31120,30795,29820,1694740,2391490,3153569,3145082,57875841,-1.85,51.83,92.57,36.21,825555200
2014-09-22,31060,31500,30820,31060,0.58%,30604,31977,28580,31180,30940,30220,1045725,2065852,3046956,3040180,57881936,-3.18,52.4,91.41,24.43,826600925
2014-09-23,31320,32820,31220,32380,4.25%,31112,31905,28732,31400,31110,30720,3188480,2140307,3054778,2980692,58017442,-3.86,56.38,98.42,15.72,829789405
2014-09-24,32800,33200,31760,32300,-0.25%,31440,31829,28876,33400,32200,31800,2192350,1998959,3002978,2940350,58012025,-4.16,56.08,102.09,11.06,827597055
2014-09-25,32460,33040,32100,33000,2.17%,31924,31829,29040,32750,32390,31310,1956895,2015638,2981662,2927238,58054435,-4.03,58.13,106.38,13.12,829553950
2014-09-26,33140,33440,32360,32600,-1.21%,32268,31827,29193,33490,32785,32550,1828075,2042305,2912242,2928700,58032276,-4.05,56.54,106.61,12.93,827725875
2014-09-29,32500,32960,32220,32520,-0.25%,32560,31917,29333,33020,32750,31940,1475990,2128358,2685767,2905634,58028654,-3.21,56.21,111.6,21.62,826249885
2014-09-30,33100,33360,31340,31540,-3.01%,32392,31780,29460,33110,32555,32370,2258615,1942385,2412874,2889037,57960590,-2.97,52.31,105.7,25,823991270
2014-10-01,32620,34660,32560,33300,5.58%,32592,31794,29612,32450,31945,30430,7519395,3007794,2594963,2983803,58380188,-2.39,57.85,108.61,30.7,831510665
2014-10-02,32800,32920,31620,31900,-4.20%,32372,31759,29752,35030,33455,32930,3621330,3340681,2664880,3007186,58227940,-1.99,52.71,104.32,34,827889335
2014-10-06,32360,32400,30960,30960,-2.95%,32044,31639,29881,32410,32085,31110,2029300,3380926,2622106,3004385,58168143,-1.67,49.59,100.26,35.96,825860035
2014-10-07,30800,32400,30700,31360,1.29%,31812,31508,30023,31680,31320,30240,1899015,3465531,2599898,3015652,58192678,-1.47,50.89,100.97,37.51,827759050
2014-10-08,30800,31000,29640,30220,-3.64%,31548,31374,30149,32730,31455,31030,2965100,3606828,2641616,3026363,58084890,-1.66,47.21,93.33,36.31,824793950
2014-10-10,29200,29380,27120,27840,-7.88%,30456,31184,30213,30610,30270,29250,4610645,3025078,2701712,3050191,57721775,-2.03,40.72,86.19,34.29,820183305
2014-10-13,27060,27440,24700,25680,-7.76%,29212,30917,30249,28610,28045,26350,5889845,3478781,2838920,3120019,57264805,-2.87,35.97,77.82,30.34,814293460
2014-10-14,25400,28120,25400,27820,8.33%,28584,30779,30318,26560,25875,23820,11921155,5457152,3317968,3303386,58258234,-3.29,42.92,85.34,28.66,826214615
2014-10-15,28460,29060,27560,27820,0.00%,27876,30713,30373,29330,27290,26610,5204205,6118190,3444483,3343163,58258234,-3.77,42.92,85.55,26.95,826214615
2014-10-16,27660,28380,26480,28200,1.37%,27472,30631,30445,28440,28065,26940,4204355,6366041,3513890,3383900,58315663,-3.62,44.12,89.41,27.53,830418970
2014-10-17,28580,29800,28400,28980,2.77%,27700,30547,30517,29240,27815,27340,4981795,6440271,3618026,3437708,58453457,-3.92,46.56,87.03,26.52,835400765
2014-10-20,29620,29980,29320,29920,3.24%,28548,30514,30603,30090,29040,28690,3387915,5939885,3693746,3467777,58563348,-3.92,49.37,93.79,26.54,838788680
2014-10-21,30020,30480,29600,30380,1.54%,29060,30489,30679,30280,29785,29620,4469470,4449548,3832483,3497441,58632063,-3.63,50.7,98.13,27.52,843258150
2014-10-22,30660,31780,30240,31200,2.70%,29736,30496,30763,30870,30210,29990,3448845,4098476,3952639,3492920,58725152,-3.21,53.04,99.49,29.09,846706995
2014-10-23,30900,31260,30580,31160,-0.13%,30328,30435,30852,32260,31105,30720,1855875,3628780,3886008,3495836,58722773,-2.99,52.91,103.11,30.77,844851120
2014-10-24,31160,31800,30800,31040,-0.39%,30740,30372,30928,31550,31040,30870,4914855,3615392,4022134,3544687,58703845,-2.6,52.5,111.49,34.19,839936265
2014-10-27,30980,31280,30360,30360,-2.19%,30828,30240,30995,31420,31170,30420,2599115,3457632,4054245,3567750,58646906,-2.19,50.21,118.22,37.48,837337150
2014-10-28,30300,30340,29080,29800,-1.84%,30712,30100,31066,30820,30590,29900,3830230,3329784,4154352,3606334,58576256,-2.21,48.37,107.12,37.43,833506920
2014-10-29,29880,30040,29040,29040,-2.55%,30280,29926,31146,30070,29755,28810,2564730,3152961,4208790,3611724,58510847,-2.56,45.96,104.39,34.82,830942190
2014-10-30,28880,29020,27800,28000,-3.58%,29648,29749,31177,29540,29290,28540,4416315,3665049,4316674,3605595,58352687,-2.88,42.87,99.29,32.49,826525875
2014-10-31,27920,29340,27600,29200,4.29%,29280,29544,31225,28510,28205,27290,3515355,3385149,4116472,3623717,58503345,-3.28,47.19,100.76,29.08,830041230
2014-11-03,29000,29560,28400,28400,-2.74%,28888,29369,31226,30140,28835,28400,2139130,3293152,4042362,3577808,58444739,-3.75,44.81,94.92,26.22,827902100
2014-11-04,28420,29500,28340,28500,0.35%,28628,29246,31223,28980,28690,27820,2077000,2942506,4044748,3562228,58452052,-4.08,45.17,93.81,25.11,829979100
2014-11-05,28500,28820,27100,28000,-1.75%,28420,29078,31204,29580,28710,28420,3845220,3198604,4142058,3560283,58384592,-4.65,43.65,89.74,23.16,826133880
